Camera_0000,Camera_0001,Camera_0002,Camera_0003,Camera_0004,Camera_0005,Camera_0006,Camera_0007,Camera_0008,Camera_0009,Camera_0010,Camera_0011,Camera_0012,Camera_0013,Camera_0014,Camera_0015,Camera_0016,Camera_0017,Camera_0018,Camera_0019,Camera_0020,Camera_0021,Camera_0022,Camera_0023,Camera_0024,Camera_0025,Camera_0026,Camera_0027,Camera_0028,Camera_0029,Camera_0030,Camera_0031,Camera_0032,Camera_0033,Camera_0034,Camera_0035,Camera_0036,Camera_0037,Camera_0038,Camera_0039,Camera_0040,Camera_0041,Camera_0042,Camera_0043,Camera_0044,Camera_0045,Camera_0046,Camera_0047,x_position,y_position,z_position,unit_distance_from_origin,unit_id
0,0,17537,2300,3366,0,0,0,2808,0,0,0,30956,0,0,0,0,18656,0,128428,35650,15610,0,15052,0,47034,0,13940,0,18744,0,12019,10080,21888,0,14705,0,18343,0,20740,0,19620,0,53818,0,18568,0,47747,3.630561,13.489999,0.789996,13,12
0,0,10706,0,2352,0,0,0,2508,0,0,0,12660,0,0,0,0,0,0,42108,0,0,0,10530,0,30030,0,9776,0,0,0,27000,0,0,0,17136,0,0,0,17834,0,0,0,43585,0,0,0,39380,6.852418,15.616613,0.793104,17,12
0,0,12998,0,2550,0,0,0,3441,0,0,0,140,0,0,0,0,0,0,29798,0,0,0,14976,0,37674,0,14136,0,0,0,40986,0,0,0,25724,0,0,0,26529,0,0,0,67483,0,0,0,57316,7.654502,16.293115,0.78147,18,12
0,0,11163,0,2324,0,0,0,3290,0,0,0,9600,0,0,0,0,0,0,25098,0,0,0,11718,0,0,0,10980,0,0,0,6776,0,0,0,4462,0,0,0,0,0,0,0,0,0,0,0,0,8.459582,17.07654,0.787809,19,12
0,0,24570,160,2580,0,0,0,3689,0,0,0,23940,0,0,0,0,11078,0,0,0,15276,0,15410,0,27937,0,15368,0,7980,0,36608,0,18800,0,22865,0,17745,0,21021,0,17472,0,105798,0,16456,0,91806,4.317982,12.229245,0.790609,12,12
0,0,26611,15379,3990,0,0,0,0,0,0,0,12744,0,0,0,0,13668,0,0,0,15318,0,26432,0,47235,0,22148,0,12060,0,57400,0,19110,0,35912,0,10200,0,31824,0,11256,0,85498,0,8085,0,4263,2.91839,11.637795,0.790171,11,12
6900,0,33165,9075,2584,0,0,0,0,0,0,0,0,0,30450,0,28141,14280,0,0,50673,16500,0,16184,0,45500,10176,11600,0,14490,7854,37476,12360,15594,0,7000,0,14606,19764,16260,0,13330,16724,0,0,12749,0,12432,1.383609,10.891963,0.789781,10,12
10176,0,63206,11786,3904,1044,0,0,0,0,640,0,0,0,22000,0,5830,17888,24698,0,24921,19184,24360,24035,0,37440,23358,25920,0,17680,19656,38055,25200,16400,25800,27976,0,16926,21931,28392,0,15910,16875,0,0,14630,19525,0,0.638753,9.955111,0.786871,9,12
19866,0,0,9352,5720,22950,0,0,0,0,4900,0,0,0,36450,0,15624,9984,11925,0,0,11984,12042,0,0,0,9503,6784,0,8694,26299,0,558,24198,31330,41736,0,22684,27467,41470,0,21840,24182,0,0,20604,44160,0,0.024244,8.944317,0.788819,8,12
21870,0,0,9204,4554,16472,0,0,0,0,0,0,0,0,44506,0,20726,4420,11312,0,0,14283,4840,0,0,0,11124,0,0,6895,22788,0,0,22345,22770,33345,0,22363,23871,46206,0,21321,21735,0,0,19998,37406,0,-0.249151,7.968122,0.797916,7,12
11040,0,0,5973,5365,10340,0,0,0,0,8321,0,0,0,0,0,3440,7524,6930,0,0,8034,7800,0,0,0,5372,0,0,7068,12322,0,0,11330,20274,0,0,15862,16353,0,0,16320,17600,0,0,17424,24752,0,-0.81914,6.938531,0.796006,6,12
10089,0,0,18723,5762,11264,0,0,1330,0,0,0,0,0,38688,0,10150,8154,8745,0,0,8424,8745,0,0,1674,8321,0,0,8003,4551,0,0,4445,4826,0,0,4250,4305,0,0,4092,4200,0,0,3960,0,0,2.876224,5.194794,0.788413,5,12
5394,0,0,21560,6440,11220,0,0,1872,0,0,0,0,0,34804,0,10614,7950,9048,0,0,8525,8778,0,0,0,8624,0,0,7800,6493,0,0,9360,9600,0,0,8673,8932,0,0,7650,5960,0,0,6027,0,0,2.411352,4.330544,0.79407,4,12
8208,0,0,16281,5850,5957,0,0,5160,0,0,0,0,31416,30199,0,8892,2793,4800,0,0,6273,3996,0,0,0,4619,0,0,3404,4321,0,0,5530,4710,0,0,5082,4560,0,0,5355,4440,0,0,4950,0,0,1.830864,3.51334,0.791124,3,12
533,0,0,18772,7850,10240,0,0,6426,0,0,0,0,41978,35636,0,9234,9176,9089,0,0,9945,8880,0,0,0,8880,0,0,9238,10725,0,0,10010,11850,0,0,11627,9636,0,0,11175,10792,0,0,11680,0,0,1.116377,2.769677,0.787217,2,12
6192,0,0,9594,8619,6045,0,0,11660,0,0,0,0,52515,0,0,5160,4950,4234,0,0,2560,4088,0,0,0,4088,0,0,4500,4234,0,0,4836,5355,0,0,243,4884,0,0,4960,4410,0,0,4408,0,0,0.41982,1.927357,0.792755,1,12
8300,0,0,18105,8736,6660,0,0,11750,0,0,19106,0,26477,0,26924,8788,7400,5922,0,0,7650,5880,0,0,0,5922,0,0,7252,6519,0,0,8631,5588,0,0,6700,5375,0,0,8253,6572,0,0,7860,0,0,-0.30359,0.882209,0.792951,0,12
6783,20812,0,0,0,3564,0,19684,0,11880,0,0,0,0,0,0,6664,0,3348,0,0,0,2304,0,0,0,3080,0,0,0,3996,0,0,0,2808,0,0,0,1188,0,0,0,4368,0,0,0,0,0,-1.691181,-11.620082,0.933611,11,28
7784,23124,0,0,0,4107,0,31500,194300,20628,0,0,0,0,0,0,3400,0,4180,0,0,0,4142,0,0,0,4256,0,0,0,4329,0,0,0,3729,0,0,0,4173,0,0,0,4830,0,0,0,0,0,-2.240536,-10.742101,0.912232,10,28
8496,22512,0,0,0,4830,0,21918,191455,5130,0,8280,0,0,0,0,5616,0,4902,0,0,0,5016,0,0,0,5175,0,0,0,5220,0,0,0,4720,0,0,0,5265,0,0,0,5712,0,0,0,0,0,-2.417165,-9.661943,0.92157,9,28
9455,24444,0,0,71780,5002,0,35090,147825,0,0,72812,0,0,0,0,2814,0,4270,0,0,0,3751,0,0,0,4588,0,0,0,4182,0,0,0,4171,0,0,0,5332,0,0,0,4699,0,0,0,0,0,-3.015357,-8.471995,0.924812,8,28
9405,34776,0,0,57360,6144,0,0,0,0,0,37232,0,19344,0,37260,0,0,6528,0,0,0,6477,0,0,0,6837,0,0,0,6708,0,0,0,6943,0,0,0,7074,0,0,0,7714,0,0,0,1775,0,-3.869046,-6.998568,0.903461,7,28
6665,42120,0,0,63492,3857,0,0,0,0,0,28454,0,28340,0,45895,8450,0,4356,0,0,0,4323,0,0,0,4556,0,0,0,4522,0,0,0,4658,0,0,0,4896,0,0,0,4932,0,0,0,2176,0,-3.323533,-6.087214,0.923256,6,28
10647,58000,0,0,31476,7344,0,0,0,0,0,41418,0,30132,0,52984,13013,0,6700,0,0,186,6517,0,0,0,6615,0,0,0,6480,0,0,0,6762,0,0,693,5092,0,0,0,7089,0,0,0,0,0,-2.670341,-5.350544,0.917224,5,28
10030,73632,0,0,31816,6390,0,0,0,0,0,44850,0,31694,0,63368,8957,0,2655,0,0,9396,6255,0,0,0,5940,0,0,1488,6440,0,0,1932,4232,0,0,9234,2747,0,0,0,6768,0,0,1475,0,0,-2.469879,-4.318004,0.918081,4,28
2340,93530,0,0,0,6956,0,0,0,0,0,29184,0,38796,0,39930,13394,7987,7154,0,0,10647,7056,0,0,0,7154,0,0,11573,7395,0,0,11115,7650,0,0,10248,7696,0,0,4060,8195,0,0,11573,1170,0,-2.410132,-3.108932,0.917975,3,28
2725,0,0,0,0,3885,0,7,5496,21204,0,0,0,0,7250,0,648,1940,2970,0,0,2090,1932,0,0,0,2744,0,0,3131,2755,0,0,2884,3255,0,0,1584,2754,0,0,3060,2697,0,0,2871,0,0,8.187468,-8.80971,0.923241,12,28
3465,0,0,0,0,3404,0,0,0,25600,0,0,0,0,5544,0,1640,2328,1860,0,0,2490,2116,0,0,0,1615,0,0,1767,2688,0,0,2600,2660,0,0,1617,2376,0,0,3290,2565,0,0,2744,0,0,8.673375,-9.689659,0.906451,13,28
10850,83070,0,0,33782,7400,0,0,55650,0,0,37403,0,65860,0,93437,11136,7638,6392,0,0,10044,6392,0,0,0,7056,0,0,8909,3645,0,0,5684,6302,0,0,6708,6345,0,0,5487,3760,0,0,5500,0,0,-0.968422,-2.838995,0.902891,2,28
12998,57780,0,33390,19578,8262,0,0,0,0,0,29400,0,48374,0,49400,10360,11457,8321,0,0,11859,8424,0,0,0,8478,0,0,11180,2550,0,0,3995,5535,0,0,7350,5187,0,0,7154,2176,0,0,3792,0,0,-1.56902,-1.223969,0.924565,1,28
7056,64527,0,0,24560,5166,0,0,58760,23177,0,84525,0,0,0,0,6850,6480,4880,0,0,6370,4758,0,0,0,4880,0,0,6480,4920,0,0,7000,5040,0,0,5808,5000,0,0,6664,5125,0,0,6432,0,0,0.769116,-6.42187,0.932749,6,10
4495,36876,0,0,32318,3500,0,0,64998,15048,0,71050,0,0,0,9144,4640,3224,2392,0,0,4216,2340,0,0,0,3267,0,0,2945,1612,0,0,2944,3375,0,0,4185,3075,0,0,4288,1836,0,0,2790,0,0,0.914486,-5.900301,0.915265,5,10
0,0,0,0,23994,5000,0,0,42364,0,0,90954,0,0,0,92876,7599,5940,4953,0,0,6950,4636,0,0,0,4826,0,0,5940,4636,0,0,6345,4366,0,0,6950,5031,0,0,6026,4712,0,0,5670,0,0,1.488307,-4.758447,0.920776,4,10
0,0,0,0,11808,6850,0,0,31525,0,0,70964,0,0,0,70742,8990,5830,4888,0,0,7776,4324,0,0,0,5640,0,0,5830,3864,0,0,5992,3652,0,0,7722,3713,0,0,5880,3936,0,0,5500,0,0,1.600054,-3.615333,0.924381,3,10
2442,0,0,83536,5133,7488,0,0,32832,0,0,39556,0,33075,0,81216,9600,4641,4590,0,0,9176,3815,0,0,0,4624,0,0,5720,3640,0,0,6150,4104,0,0,9114,2304,0,0,3840,3605,0,0,5720,0,0,1.545517,-2.546555,0.912667,2,10
9971,0,0,26166,4514,7752,0,0,18970,0,0,70,0,128478,0,76954,9912,8154,6960,0,0,8525,6912,0,0,0,7056,0,0,8003,6864,0,0,8792,7450,0,0,8470,7105,0,0,8415,7056,0,0,7950,0,0,1.559793,-1.237027,0.905529,1,10
5180,256,0,28542,5502,7693,0,0,23698,0,0,38025,0,53872,0,61056,10561,8586,7097,0,0,9020,7200,0,0,0,7248,0,0,8586,7200,0,0,9352,7595,0,0,9020,7344,0,0,8694,7248,0,0,8374,0,0,0.546004,-0.789519,0.927996,0,10
11424,40248,0,0,59502,5808,0,0,0,0,0,45540,0,25344,0,38985,11830,0,6336,0,0,0,6157,0,0,0,6517,0,0,0,4810,0,0,0,4522,0,0,0,5187,0,0,0,5576,0,0,0,6909,0,-3.342265,-6.184006,0.928995,7,10
5678,34236,0,0,78792,4902,0,0,0,0,0,28480,0,23265,0,30644,0,0,4773,0,0,0,4736,0,0,0,4847,0,0,0,4620,0,0,0,5226,0,0,0,5226,0,0,0,5168,0,0,0,8201,0,-3.919729,-7.021071,0.930069,8,10
0,26864,0,0,77184,5805,0,0,0,0,0,29410,0,13847,0,23322,0,0,5980,0,0,0,5850,0,0,0,279,0,0,0,4154,0,0,0,5032,0,0,0,2904,0,0,0,4448,0,0,0,7208,0,-4.995398,-7.486596,0.926563,9,10
0,20935,0,0,8055,5160,0,31680,0,0,0,27229,0,2948,0,0,0,0,3740,0,0,0,4522,0,0,0,3266,0,0,0,4469,0,0,0,3410,0,0,0,3960,0,0,0,5085,0,0,0,0,0,-3.714734,-9.299371,0.921317,10,10
4840,19600,0,0,0,4144,0,33536,198738,21012,0,0,0,0,0,0,0,0,4032,0,0,0,2584,0,0,0,4068,0,0,0,4218,0,0,0,3248,0,0,0,3920,0,0,0,4674,0,0,0,0,0,-2.724839,-10.676413,0.919656,11,10
0,0,0,0,0,3914,0,135952,0,18798,0,0,0,0,5760,0,4256,4305,3465,0,0,2604,3564,0,0,0,3528,0,0,4264,3136,0,0,3816,3333,0,0,3744,3168,0,0,3744,3234,0,0,3708,0,0,6.331739,-10.253153,0.92172,12,10
0,0,0,0,0,3400,0,3564,0,14690,0,0,0,0,7526,0,2664,3774,3072,0,0,2926,3104,0,0,0,3104,0,0,3774,2464,0,0,3589,3232,0,0,2988,3200,0,0,3885,2176,0,0,3024,0,0,6.472213,-11.302929,0.929592,13,10
4514,0,0,0,0,3888,0,55680,29540,18316,0,0,0,0,0,0,4760,4218,3570,0,0,4872,3120,0,0,0,3570,0,0,4633,3016,0,0,4914,3638,0,0,4715,3604,0,0,4560,3074,0,0,4633,0,0,3.660783,-9.779714,0.923135,10,13
330,0,0,0,0,2889,0,85562,76433,18634,0,0,0,0,0,0,3120,2886,2496,0,0,2990,2496,0,0,0,2600,0,0,2912,2496,0,0,3132,2544,0,0,2964,2625,0,0,2938,2520,0,0,2912,0,0,3.787189,-9.240079,0.916153,9,13
0,0,0,0,0,3914,0,127412,50760,21840,0,0,0,0,0,0,4875,4988,1734,0,0,2952,2232,0,0,0,1715,0,0,2132,1610,0,0,2050,3920,0,0,2448,2970,0,0,4563,1512,0,0,1960,0,0,4.168786,-7.97016,0.921756,8,13
0,0,0,0,22990,4914,0,194845,26939,11571,0,0,0,0,3020,0,5120,5593,4520,0,0,5124,4520,0,0,0,4407,0,0,5474,4480,0,0,5781,3315,0,0,4840,4520,0,0,5760,4633,0,0,5593,0,0,4.120144,-6.816972,0.918802,7,13
90,0,0,0,18486,4880,0,0,34344,39780,0,0,0,0,8106,0,4921,4800,3503,0,0,3780,3399,0,0,0,2470,0,0,3597,2349,0,0,3296,4408,0,0,3780,4212,0,0,5166,1944,0,0,3200,0,0,3.922015,-5.783088,0.903877,6,13
0,0,0,0,0,3103,0,69384,6138,22176,0,0,0,0,7584,0,4640,4251,3399,0,0,4251,3366,0,0,0,3399,0,0,4104,3434,0,0,4480,3010,0,0,4251,1734,0,0,4212,3502,0,0,4212,0,0,5.45038,-9.608173,0.929563,11,13
6300,0,0,0,16488,5120,0,0,21140,44312,0,0,0,0,10353,0,6160,5120,4636,0,0,5125,4598,0,0,0,4636,0,0,5080,4992,0,0,6345,5280,0,0,6116,5070,0,0,6072,5031,0,0,5984,0,0,3.752735,-4.623486,0.928963,5,13
630,0,0,0,17550,4455,0,0,36120,55726,0,0,0,0,0,80431,7203,6164,5504,0,0,6486,5334,0,0,0,5334,0,0,6030,2850,0,0,4617,4247,0,0,7810,3275,0,0,8004,2900,0,0,4428,0,0,2.86426,-4.054257,0.920777,4,13
0,0,0,0,16560,6950,0,0,33496,0,0,50436,0,0,0,89225,1925,7420,5676,0,0,7344,5940,0,0,0,5676,0,0,7050,6072,0,0,7488,3600,0,0,4437,4760,0,0,7248,5980,0,0,7003,0,0,1.818169,-3.502595,0.923859,3,13
161516,0,0,2028,0,62640,56712,0,0,0,198,7579,0,0,0,0,144742,62472,56442,0,25752,75310,53328,0,41602,0,57528,0,23937,61090,40356,0,15312,68264,48895,0,32844,59940,45018,0,70416,61620,43080,0,132335,54432,20276,0,-5.313143,10.776753,0.915689,12,13
182910,0,0,5880,0,72446,48470,0,0,0,792,7560,0,0,0,0,158096,42757,43632,0,23474,62550,42192,0,53949,0,57960,0,45292,39744,43125,0,18088,68484,53690,0,43125,59356,48732,0,117260,61864,44982,0,117528,54071,29391,0,-4.939005,12.041369,0.917647,13,13
0,0,0,832,0,81512,35964,0,0,0,1710,6800,0,0,0,0,13248,54502,67804,0,17802,37389,66598,0,24717,0,49920,3360,35626,53244,47912,0,18450,69513,43148,3240,46376,59648,34404,854,131424,59670,46592,0,127380,52767,32968,0,-4.62363,13.241425,0.926162,14,13
0,0,0,4862,0,0,26058,0,0,0,4410,0,0,0,0,0,0,67799,0,0,31415,93399,0,10098,117465,0,0,7200,87348,70044,74896,24642,27063,142324,27180,13320,97734,140058,42453,2736,257025,36934,117390,20335,0,83664,67236,28914,-2.976121,14.710096,0.924181,15,13
0,0,15946,700,5500,0,0,0,0,0,825,0,111940,0,0,0,0,0,0,0,63063,0,0,13179,341544,52070,0,12276,266760,0,0,35534,116127,35380,0,22794,0,28840,0,23850,0,30470,0,52003,0,28676,0,46375,-0.350718,16.006914,0.927636,16,13
0,0,15750,0,4212,0,0,0,0,0,0,0,40599,0,0,0,0,0,0,104410,90288,0,0,4095,0,88880,0,3901,0,0,0,38259,107464,31694,0,22881,0,30056,0,22695,0,9450,0,567,0,24479,123765,25228,3.440828,16.655826,0.928098,17,13
0,0,0,0,0,3200,0,93420,0,16428,0,0,0,0,7497,0,3815,3434,1680,0,0,3536,2240,0,0,0,1440,0,0,1914,1456,0,0,1890,3069,0,0,3432,2910,0,0,3468,1200,0,0,1836,0,0,6.167545,-11.483456,0.933611,13,8
0,0,0,0,0,3400,0,85822,0,16650,0,0,0,0,7250,0,2943,3774,1856,0,0,3848,2880,0,0,0,1792,0,0,2257,2945,0,0,2457,3135,0,0,3811,952,0,0,3296,3104,0,0,3838,0,0,6.166822,-11.441599,0.922626,12,8
848,0,0,0,0,3224,0,177912,0,21590,0,0,0,0,6270,0,3024,2800,1950,0,0,3570,2375,0,0,0,2576,0,0,1988,1806,0,0,2958,3030,0,0,3432,2970,0,0,3232,1650,0,0,1534,0,0,6.821976,-9.83665,0.921215,11,8
2716,0,0,0,0,2754,0,271125,30385,26093,0,0,0,0,6943,0,900,2332,2465,0,0,656,1530,0,0,0,1701,0,0,2752,1034,0,0,2144,2300,0,0,100,2375,0,0,2704,2320,0,0,2688,0,0,7.326684,-8.161785,0.920949,10,8
200,0,0,0,0,3492,0,0,0,17316,0,0,0,0,4240,0,3432,3360,3036,0,0,3564,3003,0,0,0,2944,0,0,3492,3036,0,0,3564,3135,0,0,3465,3069,0,0,3492,2688,0,0,3395,0,0,7.98024,-11.533715,0.928276,14,8
0,0,0,0,0,4070,0,82431,38060,22304,0,0,0,0,3403,0,4920,4368,3675,0,0,4560,3710,0,0,0,3780,0,0,4440,3780,0,0,4715,3888,0,0,4407,3852,0,0,4480,3710,0,0,4440,0,0,5.334701,-8.436107,0.92438,9,8
0,0,0,0,0,4294,0,116256,40365,27072,0,0,0,0,8304,0,5456,4715,4033,0,0,4914,3888,0,0,0,3924,0,0,4715,4033,0,0,4956,4107,0,0,4914,4070,0,0,4756,3924,0,0,4715,0,0,4.768089,-7.623065,0.929356,8,8
270,0,0,0,19118,4366,0,177072,34992,30968,0,0,0,0,3792,0,4290,4879,3729,0,0,4840,3842,0,0,0,3729,0,0,4760,3808,0,0,5002,4060,0,0,4840,3876,0,0,4961,3842,0,0,4720,0,0,4.499797,-6.595799,0.925658,7,8
5852,0,0,0,19800,5043,0,0,26845,37905,0,0,0,0,2628,0,2772,5031,4602,0,0,5250,4329,0,0,0,4446,0,0,5124,4255,0,0,5544,2695,0,0,5375,2200,0,0,3526,4408,0,0,5124,0,0,4.325417,-5.46653,0.919683,6,8
3880,0,0,0,12934,5376,0,0,24735,50944,0,0,0,0,5795,0,5838,4410,4758,0,0,5720,3627,0,0,0,4758,0,0,5334,4292,0,0,5940,4914,0,0,5676,1320,0,0,3526,4880,0,0,5292,0,0,3.973816,-4.454431,0.925634,5,8
8064,0,0,57240,9240,7661,0,0,10600,0,0,0,0,0,18744,0,8016,3115,4264,0,0,6000,6080,0,0,3822,3663,0,0,3080,9086,0,0,8664,7065,0,0,5394,8321,0,0,8874,8154,0,0,8100,0,0,4.66592,1.718279,0.919847,4,8
0,0,32670,0,2508,0,0,0,6250,0,0,0,23520,0,0,0,0,13332,0,0,0,1260,0,26133,0,34398,0,24210,0,13130,0,125643,0,10504,0,62040,0,10098,0,66452,0,9312,0,199810,0,9168,0,184923,6.978017,13.295678,0.917691,15,8
0,0,24024,0,3360,0,0,0,3024,0,0,0,23912,0,0,0,0,960,0,63420,0,0,0,22784,0,37052,0,20910,0,0,0,112815,0,23868,0,56889,0,23000,0,59343,0,15366,0,233250,0,12864,0,194814,7.120264,14.356684,0.925647,16,8
0,0,20335,0,3120,0,0,0,2442,0,0,0,10248,0,0,0,0,0,0,58100,0,0,0,20880,0,21976,0,19572,0,0,0,79492,0,13608,0,44800,0,10290,0,47348,0,13728,0,142545,0,13464,0,125216,7.307656,15.366782,0.926475,17,8
0,0,34650,14652,5494,0,0,0,0,0,0,0,46284,0,0,0,0,19512,0,0,93390,21868,0,21172,0,53466,0,19608,0,19512,0,38024,129947,22698,0,24320,0,21432,0,25872,0,20221,0,60325,0,19099,0,51186,2.570065,12.69611,0.977414,12,25
0,0,50042,17840,7920,0,0,0,8968,0,0,0,28718,0,0,0,0,17136,0,0,0,18600,0,27324,0,46585,0,22780,0,17136,0,75640,0,19481,0,31046,0,18375,0,39636,0,16698,5100,134618,0,16756,0,113472,3.60991,11.438012,0.959717,11,25
7812,0,55428,13805,4556,0,0,0,7332,0,0,0,0,0,73650,0,14100,13376,0,0,0,14472,0,40480,0,31613,0,39200,0,13376,0,111110,0,14606,0,52920,0,14190,40,33675,0,13632,18012,0,0,13041,0,148370,4.664899,9.920704,0.973964,10,25
0,0,38500,32,6375,0,0,0,7776,0,0,0,43507,0,0,0,0,23664,0,0,0,25168,0,14196,0,45864,0,25256,0,24024,0,67024,0,17982,0,33182,0,16992,0,36359,0,16776,0,117040,0,15890,0,73428,4.377854,12.2659,0.950941,13,25
18557,0,81788,17940,4522,0,0,0,9982,0,0,0,0,0,59081,0,17208,8036,0,0,0,11799,0,51030,0,24817,6345,45076,0,6916,0,65659,0,17248,0,47752,0,14673,0,49790,0,18490,285,162397,0,17640,0,109098,4.532833,8.891834,0.964808,9,25
0,0,29355,0,4674,0,0,0,7420,0,0,0,31644,0,0,0,0,30855,0,167270,122516,26928,0,15694,0,70623,0,16128,0,31110,0,98700,0,32964,0,25315,0,31309,0,42955,0,29500,209,192760,0,28520,0,159608,4.061244,13.403682,0.965023,14,25
0,0,19312,0,4484,0,0,0,4956,0,0,0,32118,0,0,0,0,28728,0,132273,114000,0,0,12749,0,63680,0,15841,0,19039,0,42660,0,19596,0,14904,0,14204,0,10780,0,18480,0,65303,0,17664,0,58464,4.741816,14.251261,0.968629,15,25
0,0,24297,0,4370,0,0,0,4550,0,0,0,9165,0,0,0,0,0,0,89872,29133,0,0,19513,0,48608,0,18326,0,0,0,39006,0,18700,0,24332,0,13515,0,25502,0,19988,0,57112,0,18615,0,51393,5.45552,15.054835,0.964833,16,25
0,0,19422,0,3842,0,0,0,1800,0,0,0,26410,0,0,0,0,0,0,79860,0,0,0,15844,0,58608,0,16498,0,0,0,26000,0,845,0,27209,0,0,0,28086,0,25186,0,64664,0,24153,0,58426,5.929727,15.944829,0.964339,17,25
0,0,15075,0,3498,0,0,0,4522,0,0,0,22078,0,0,0,0,0,0,50165,0,0,0,16200,0,14892,0,12160,0,0,0,55176,0,0,0,33276,0,0,0,35332,0,392,0,87300,0,0,0,78141,6.692803,16.757878,0.968488,18,25
24885,0,0,10450,7335,27810,0,0,0,0,8319,0,0,0,74336,0,20658,17710,22113,0,4731,19875,21409,0,0,0,21330,2006,0,18034,21016,6720,5100,16066,26918,28536,0,15333,22268,28946,0,14256,18425,0,0,13621,12852,0,-0.089515,8.966115,0.971431,8,25
38316,0,0,16458,9802,23010,0,0,0,0,13064,0,0,0,94325,0,35305,17319,27192,0,0,23318,17816,0,0,0,26622,0,0,24347,20448,6300,4056,15512,26292,29928,0,14795,21682,30358,0,13728,17810,0,0,13107,12276,0,-0.680763,7.931201,0.961649,7,25
35819,0,0,17138,11648,21216,0,0,0,0,13943,12870,0,0,0,0,32890,23616,23808,0,0,26058,23124,0,0,0,23616,0,0,23862,20805,6864,3576,15512,26292,29232,0,15064,21682,29736,0,14310,18150,0,0,13621,11866,0,-1.597692,6.811779,0.94948,6,25
21090,0,0,11880,13524,18130,0,0,0,0,17181,14555,0,0,0,0,21508,16992,14454,0,0,16272,14982,0,0,0,11328,0,0,14910,11020,0,0,16650,11310,0,0,15841,11446,0,0,15194,11446,0,0,14560,20806,0,-2.147469,5.584387,0.958286,5,25
19383,0,0,13338,6144,16969,0,0,0,0,16720,17496,0,0,0,0,19170,15801,13986,0,0,15708,13986,0,0,0,11532,0,0,15276,8648,0,0,12312,9216,0,0,11760,7268,0,0,11592,8977,0,0,10962,4144,0,-1.557383,4.729181,0.970091,4,25
20501,0,0,15060,10971,14620,0,0,0,0,1176,18711,0,120142,0,0,20090,15120,12285,0,0,16425,12524,0,0,0,11346,0,0,14283,9504,0,0,15522,14168,0,0,14040,12036,0,0,14025,10680,0,0,12474,1612,0,-1.495588,3.685677,0.953064,3,25
12462,0,0,20592,15111,15656,0,0,0,0,0,15092,0,72144,0,30020,21360,16848,14040,0,0,17712,14040,0,0,0,14112,0,0,16640,10443,0,0,13396,11100,0,0,14550,10860,0,0,14516,8904,0,0,11904,0,0,-1.67845,2.430358,0.956257,2,25
456,0,0,26852,20097,11194,0,0,0,0,0,23496,0,81404,0,63917,15164,12870,10065,0,0,13332,9828,0,0,0,10120,0,0,12675,6688,0,0,9849,7480,0,0,10244,7137,0,0,10725,3432,0,0,8977,0,0,-1.373397,1.442172,0.95888,1,25
17664,0,95444,21420,6908,24628,0,0,5720,0,0,0,0,0,68761,0,17272,11770,17475,0,0,12597,17168,38193,0,37290,16030,52542,0,11715,15890,0,0,13108,18788,74745,0,12540,16240,75900,0,12152,14144,0,0,11448,0,0,2.438168,7.542314,0.976369,7,5
27500,0,85932,25194,4312,29580,0,0,3290,0,0,0,0,0,96192,0,26288,16929,24743,0,0,18576,23850,55510,0,40713,22746,65031,0,17056,22321,0,0,19140,26290,87584,0,18275,22826,91069,0,17384,20304,0,0,16767,0,0,2.491379,7.624293,0.952163,8,5
27639,0,87061,25704,7400,0,0,0,6955,0,0,0,0,0,102270,0,26923,17595,20381,0,0,19688,23664,75658,0,44022,18450,66192,0,12154,17252,0,0,13952,22878,96965,0,19383,19720,99704,0,16036,21266,0,0,18040,0,0,3.410809,8.350849,0.963776,9,5
18630,0,79474,25740,5092,0,0,0,12243,0,0,0,0,0,59502,0,18012,11966,0,0,0,12139,0,81639,0,26036,12027,73017,0,11966,18618,211651,0,12586,1365,109720,0,12078,19360,117040,0,12152,16068,0,0,11712,0,0,4.973806,8.688322,0.949654,10,5
15594,0,80275,0,5633,0,0,0,7550,0,0,0,0,0,42420,0,1760,9880,0,0,0,10584,0,47838,0,18358,0,41800,0,10070,0,166844,0,11200,0,82820,0,10584,0,89441,0,9843,14214,0,0,9880,0,153846,5.920877,9.271147,0.958928,11,5
0,0,53793,0,4797,0,0,0,7300,0,0,0,22512,0,52320,0,4899,10890,0,0,0,12648,0,30135,0,21090,0,25308,0,11088,0,149435,0,13041,0,58904,0,12726,0,56882,0,11600,40,254553,0,11115,0,219696,6.395222,10.169231,0.973522,12,5
0,0,33561,0,4032,0,0,0,4880,0,0,0,36138,0,0,0,0,19635,0,0,0,22080,0,26013,0,42354,0,23821,0,19866,20590,0,45990,17464,24964,29575,0,16646,21528,13778,0,16074,18395,0,0,15015,58201,0,4.527086,12.195606,0.967966,13,5
0,0,41574,0,4408,0,0,0,6650,0,0,0,27606,0,0,0,0,16720,0,0,0,21917,0,32320,0,33660,0,29682,0,19950,0,36160,0,0,0,24380,0,0,0,24748,0,0,0,54405,0,0,0,49790,6.831811,12.220079,0.95123,14,5
0,0,26100,0,4592,0,0,0,5888,0,0,0,16592,0,0,0,0,20064,0,0,0,0,0,23838,0,25160,0,22092,0,20292,0,100096,0,11607,0,51090,0,8307,0,54000,0,15476,0,203562,0,14626,0,171094,6.369078,13.596817,0.96438,15,5
