Camera_0000,Camera_0001,Camera_0002,Camera_0003,Camera_0004,Camera_0005,Camera_0006,Camera_0007,Camera_0008,Camera_0009,Camera_0010,Camera_0011,Camera_0012,Camera_0013,Camera_0014,Camera_0015,Camera_0016,Camera_0017,Camera_0018,Camera_0019,Camera_0020,Camera_0021,Camera_0022,Camera_0023,Camera_0024,Camera_0025,Camera_0026,Camera_0027,Camera_0028,Camera_0029,Camera_0030,Camera_0031,Camera_0032,Camera_0033,Camera_0034,Camera_0035,Camera_0036,Camera_0037,Camera_0038,Camera_0039,Camera_0040,Camera_0041,Camera_0042,Camera_0043,x_position,y_position,z_position,unit_distance_from_origin,unit_id
0,0,3795,442,261800,7290,0,576,0,0,8437,0,0,0,47280,27768,0,0,0,10206,0,0,1953,0,0,0,6048,7050,0,37000,23828,0,12906,17664,0,0,0,0,0,0,0,114924,0,0,-6.151605067120473,16.9231569437873,0.9381201901877346,18,20
10360,6946,7897,7889,0,5655,0,5217,0,0,0,0,5900,0,0,0,0,29735,0,0,0,0,0,0,46115,23247,76479,0,0,0,0,20560,16575,6179,0,0,0,0,30039,13804,0,0,0,0,-4.554076826375962,2.566216784996661,0.7996311766507063,5,8
9790,4805,10354,8436,0,9372,0,4810,0,0,0,0,0,0,0,0,0,46443,0,34020,0,0,0,0,68068,16368,64640,0,0,0,0,18170,28440,3850,0,0,0,0,34391,10797,0,0,0,0,-4.948011334614645,3.429469519025563,0.7824124479343766,6,8
13184,8848,1958,5928,0,4653,0,2923,0,0,0,0,0,0,0,0,0,8856,0,52624,0,0,0,0,65772,14592,48375,0,0,0,0,12958,0,8300,0,0,0,0,22923,10797,0,0,0,0,-5.56821083812239,4.274615738807682,0.789973744609199,7,8
17020,0,4708,4824,0,5720,0,1470,0,0,10680,0,0,0,0,0,0,51240,0,59004,0,0,0,0,55860,19680,38080,0,0,0,0,12608,0,8084,0,0,0,0,19166,8639,0,0,0,0,-6.029672377205259,5.303894366030402,0.7961839818035514,8,8
19600,0,6110,5250,0,6624,0,4104,0,0,51724,0,0,0,0,0,0,31581,0,43568,0,0,0,0,728,21120,8320,10,0,0,0,10317,0,4450,0,0,0,0,18642,4641,0,0,0,0,-6.327232584944177,6.411440894247338,0.7887051395949243,9,8
9380,0,6532,5246,0,7008,0,3330,0,0,59730,0,0,0,0,99,0,0,0,34643,0,0,0,0,0,21385,21870,13568,0,6,0,9288,0,9487,0,0,0,0,17706,6815,0,0,0,0,-6.643635764901738,7.498261701188934,0.7855177871080059,10,8
13398,0,6120,4674,0,6160,0,3300,0,0,58362,0,0,0,0,13157,0,0,0,24360,0,0,0,0,0,5418,19890,12672,0,14848,0,4851,0,12210,0,0,0,0,17040,5576,0,0,0,0,-7.137538830585548,8.427139518080388,0.7944074820916285,11,8
34692,0,4978,3441,0,6480,0,2678,0,0,38885,0,0,0,0,12608,0,0,0,18970,0,0,0,0,0,16132,15318,9016,0,20516,0,5750,0,616,0,0,0,0,12915,3927,0,0,0,0,-7.648469002342786,9.266788782470496,0.7831570214790986,12,8
54929,0,2852,2889,0,5550,0,2700,0,0,34874,0,0,0,115236,7280,0,0,0,18954,0,0,0,0,0,8120,15300,9234,0,12656,0,6670,0,0,0,0,0,0,10036,4588,0,0,0,1482,-7.854209306644449,10.379345052256575,0.7918167601802679,13,8
50460,0,93,2300,0,4896,0,637,0,0,23604,0,0,0,75705,8400,0,0,0,12141,0,0,0,0,0,14910,8784,6080,0,11925,0,5148,0,0,0,0,0,0,8316,3560,0,0,0,5742,-7.924654902839052,11.56053476390693,0.7897995189227913,14,8
37600,0,2507,684,75486,8632,0,240,0,0,22161,0,0,0,129996,10700,0,0,0,13332,0,0,0,0,0,13340,10540,4988,0,15435,0,4920,0,0,0,0,0,0,11680,3888,0,0,0,6474,-7.461513152938423,13.022912254735438,0.7840152198713213,15,8
0,0,450,2697,11856,5576,0,1428,0,0,15436,0,0,0,83524,4370,0,0,0,10120,0,0,0,0,0,10088,8320,6486,0,8520,0,4130,0,0,0,0,0,0,7155,3045,0,0,0,3072,-8.151247781404523,13.850751590159875,0.7901386969730311,16,8
0,0,750,2635,0,9338,0,819,0,0,16500,0,0,0,60003,12993,0,0,0,10089,0,0,0,0,0,2880,8736,6345,0,19888,0,3990,0,0,0,0,0,0,451,2310,0,0,0,7728,-8.708280905738231,14.621626308350042,0.7887300959160939,17,8
0,0,0,1998,0,3016,0,893,0,0,9570,0,0,0,62181,7339,0,0,0,8313,0,0,0,0,0,0,7150,5084,0,1054,0,2750,0,0,0,0,0,0,0,1620,0,0,0,6235,-9.176326172223664,15.54510087107755,0.7913292767138955,18,8
0,0,0,1680,0,14418,0,1560,0,0,10736,0,0,0,50220,11900,0,0,0,7546,0,0,0,0,0,0,6762,5040,0,20604,0,2575,0,0,0,0,0,0,0,1595,0,0,0,5282,-9.472698978393538,16.4792099279411,0.7784075174279224,19,8
13325,10919,980,2701,12416,10324,8320,697,0,0,0,0,0,0,0,0,0,67301,0,0,0,0,0,0,37100,55413,40356,27354,0,0,0,19760,18012,6279,0,0,0,0,26576,13065,0,0,0,0,-1.4297381300987126,4.754338124012065,0.7873827660682764,4,8
9027,8964,1479,2464,3627,9633,10148,1450,0,0,0,0,0,0,0,0,0,44577,0,0,0,0,0,0,27804,17689,47034,33904,0,0,0,27590,12342,7154,0,0,0,0,61200,5145,0,0,0,0,-1.799016097771613,3.5414304148744478,0.7960054277905328,3,8
7611,3416,20328,0,0,0,10584,17340,0,59974,0,0,36680,0,0,0,0,17181,0,0,0,8460,0,0,18715,0,0,0,0,0,19313,0,2356,8084,0,0,0,0,0,0,0,1400,0,0,-1.0491929833942581,-2.798918713382051,0.7874010125344739,2,8
3484,550,19278,7910,0,0,12789,4212,0,2912,0,0,27876,0,0,0,0,14874,0,0,0,10830,0,0,11495,0,0,0,0,0,0,0,2884,0,0,0,0,0,0,0,0,7520,0,0,-0.6534655148026204,-1.8677285638634011,0.7932023760016053,1,8
6345,4795,14620,16058,7685,0,7462,12120,0,0,0,0,0,0,0,0,0,22841,0,0,0,11342,0,0,13356,0,0,15576,0,0,0,9024,32680,22428,0,8820,0,0,9024,0,0,0,0,0,0.514524954567895,-0.7707500298414715,0.7940559353984519,0,8
3333,72,0,85613,3264,0,9072,83776,10665,0,0,0,9576,29016,0,0,6125,0,0,0,4760,8008,0,0,4352,0,0,0,0,0,18150,0,4440,0,0,0,0,0,0,0,42247,12663,0,0,5.539342186265193,-7.771237414317586,0.7996315675733308,9,33
3069,4212,0,94435,255,0,11895,67758,20003,0,0,0,9405,35700,0,0,7750,0,0,0,3776,9455,0,0,4699,0,0,0,0,0,22876,0,3510,0,0,0,0,0,0,0,96660,14413,0,0,5.150954624219224,-7.368730692215031,0.7825478489816966,8,33
3780,2373,0,70215,3959,0,13468,50526,20169,0,0,0,12144,24450,0,0,9350,0,0,0,3526,5810,0,0,5658,0,0,0,0,0,25284,0,4410,0,0,0,0,0,0,0,135930,18387,0,0,4.665254280589474,-6.487107811935796,0.7945330807097299,7,33
3996,1856,0,58725,4510,0,11102,42205,24564,0,0,0,12740,24450,0,0,11814,0,0,0,6550,7011,0,0,6292,0,0,0,0,0,20640,0,72,0,0,0,0,0,0,0,7954,21054,0,0,4.138945343485851,-5.631090225576543,0.7946623573786837,6,33
4142,3720,0,42375,2340,0,10136,31300,26402,0,0,0,15476,39183,0,0,9666,0,0,0,4340,7920,0,0,6480,0,0,0,0,0,17457,0,3840,0,0,0,0,0,0,0,0,15936,0,0,3.5887700829794085,-4.754134740343769,0.797430795199773,5,33
4446,3872,0,36540,3068,0,13350,27645,32136,0,0,0,15048,61289,0,0,13601,0,0,0,306,5460,0,0,6240,0,0,0,0,0,26536,0,6674,306,0,0,0,0,0,0,0,26976,0,0,3.1402942516956838,-3.881996812838011,0.7846600956478937,4,33
5074,512,0,25474,5375,0,8448,21588,44604,0,0,0,4032,54540,0,0,16352,0,0,0,0,9360,0,0,6762,0,0,0,0,0,13440,0,1116,10672,0,0,0,0,0,0,0,34128,0,0,2.6401759180508817,-2.9625393200154626,0.7913124695396903,3,33
3440,2108,0,20828,5632,0,15824,17538,0,0,0,0,0,1496,0,0,3410,0,0,0,0,15879,0,0,48,0,0,0,0,0,27018,0,4172,15006,0,0,0,0,0,0,0,11340,0,0,2.11826530925317,-2.1196301274302396,0.7712098026933631,2,33
4658,5032,0,18942,4795,0,7350,10863,0,0,0,0,0,0,0,0,25286,979,0,0,0,9964,0,0,425,0,0,0,0,0,16827,0,6513,8976,0,0,0,0,0,0,0,50700,0,0,1.5430666051725535,-1.253728415008311,0.7971738413462219,1,33
3680,3104,95200,0,0,3675,106232,9936,0,15330,0,0,18075,7700,0,0,0,6716,0,0,0,5760,0,0,0,0,0,0,0,0,0,0,5375,4070,0,0,0,88998,0,74503,0,5546,0,0,-7.223651969207566,-6.9776031926040964,0.7964656498012346,10,33
3597,2697,144928,0,0,3500,135694,0,0,11682,0,15264,16280,8800,0,0,0,3741,0,0,0,4440,0,0,0,0,0,0,0,0,0,0,4720,3360,0,0,0,60882,0,85262,0,7535,0,0,-7.591024366312233,-7.961863225456046,0.7960087077476601,11,33
3959,2430,182592,0,0,3136,139656,0,0,12920,0,20592,16324,10098,0,0,0,5371,0,0,0,4485,0,0,0,0,0,0,0,0,0,0,108,2856,0,0,10,50826,0,96800,0,10850,0,0,-8.019890737613494,-8.973046532291775,0.7839968292040567,12,33
2244,1720,196768,0,0,2660,153424,0,0,6174,0,11448,10441,6480,0,0,0,4340,0,0,0,3630,0,0,0,0,0,0,0,0,0,0,3959,2772,0,0,7708,26544,0,0,0,1470,0,0,-8.353534102373573,-9.983274866390673,0.7943217234284248,13,33
44330,0,3762,2626,78895,3198,0,2522,0,0,19092,0,0,0,109200,16875,0,0,0,10105,0,0,0,0,0,21141,7434,6840,0,20097,0,5376,0,0,11151,5891,0,0,6624,4545,0,0,0,9802,-6.8417129676652735,12.267642415976269,0.7913605735475358,14,33
35997,0,3410,2660,96036,1643,0,2484,0,0,18150,0,0,0,116510,11340,0,0,0,11505,0,0,0,0,0,15696,6346,6345,0,7770,0,3395,0,0,16200,5676,0,0,7410,5876,0,0,0,18009,-7.41074475862149,13.051265934221533,0.7875590642765928,15,33
0,0,3675,1890,125730,528,0,2314,0,0,16133,0,0,0,79048,5776,0,0,0,4888,0,0,0,0,0,0,5202,5754,0,1634,0,7192,0,0,9048,4550,0,0,5166,1014,0,0,0,24310,-7.270355487284071,14.265088855572095,0.7920143105707211,16,33
0,0,800,3780,0,44254,0,119,0,0,7093,0,0,0,0,0,0,0,20705,0,0,0,2754,13530,0,0,7392,7493,58512,0,3201,0,0,0,4950,3050,0,0,2626,0,0,0,25740,0,1.1309954658076364,16.963270264766834,0.790526528243845,17,33
0,0,1653,1805,0,52326,1890,0,0,0,0,0,0,0,0,0,0,0,8041,0,0,0,2530,5644,0,0,4192,4092,23585,0,0,4060,0,0,4950,3360,0,0,2288,0,0,0,2272,2432,5.353553350004955,17.20091058741542,0.7953509696053516,18,33
1485,2730,0,0,2250,0,0,0,6440,0,0,0,5822,0,0,0,4257,0,0,0,3016,6732,0,0,2775,0,0,0,0,0,0,0,1638,0,0,0,0,0,0,0,22820,808,0,0,8.475953804181927,-9.673477897889285,0.7904508012976437,12,22
2610,1680,0,66975,754,0,207,168861,9880,0,0,0,7592,21513,0,0,5896,0,0,0,3952,8816,0,0,2890,0,0,0,0,0,22705,0,3696,0,0,0,0,0,0,0,34845,5307,0,0,7.920003016849808,-9.010965954060012,0.7803313074489306,11,22
2904,3564,0,91245,476,0,8037,180964,11895,0,0,0,9300,37816,0,0,6345,0,0,0,3502,8904,0,0,4484,0,0,0,0,0,7440,0,4176,0,0,0,0,0,0,0,38250,9062,0,0,7.323146419887321,-8.146184120558571,0.7947359240840797,10,22
1917,3520,0,91289,2592,0,15379,128310,17577,0,0,0,10020,47538,0,0,7248,0,0,0,1488,8528,0,0,4712,0,0,0,0,0,27246,0,3240,0,0,0,0,0,0,0,77004,17091,0,0,6.697163329134725,-7.407349776870799,0.7859009337622496,9,22
3080,3729,0,89088,1944,0,8944,85170,13680,0,0,0,11088,31506,0,0,8478,0,0,0,3720,8957,0,0,5200,0,0,0,0,0,16800,0,2457,0,0,0,0,0,0,0,26869,18732,0,0,5.990134026657678,-6.6459901981999465,0.7953327179614007,8,22
3366,5382,0,61919,3392,0,13072,56259,19404,0,0,0,12596,60333,0,0,9350,0,0,0,2520,12283,0,0,5934,0,0,0,0,0,26180,0,4810,0,0,0,0,0,0,0,122130,19278,0,0,5.384246544254676,-5.896506033843348,0.7896620768037508,7,22
3914,3000,0,48133,1920,0,7568,45018,19099,0,0,0,8316,41470,0,0,10440,0,0,0,2376,6802,0,0,6624,0,0,0,0,0,15642,0,5360,0,0,0,0,0,0,0,0,23276,0,0,4.834576694260944,-5.024790950150308,0.7927636944089613,6,22
4720,3844,0,34668,1075,0,10880,32970,30422,0,0,0,0,55215,0,0,12222,0,0,0,5076,9120,1326,0,4922,0,0,0,0,0,16632,0,1846,0,0,0,0,0,0,0,0,28482,0,0,4.269504281788581,-4.165225491136699,0.7937371372809991,5,22
2806,4992,0,30192,1152,0,9240,26588,35636,0,0,0,0,59595,0,0,12000,0,0,0,4964,11940,35150,0,336,0,0,0,0,0,15276,0,5476,0,0,0,0,0,0,0,0,25730,0,0,3.7948889127236143,-3.1960206871944976,0.7920214716129976,4,22
5334,3605,0,22968,4664,0,6765,21331,0,0,0,0,0,29274,0,0,17628,0,0,0,8680,13260,44950,0,8600,0,0,0,0,0,13926,0,6864,12285,0,0,0,0,0,0,0,40293,0,0,3.250066763416818,-2.305071279102421,0.7896518097882961,3,22
5762,1005,0,18881,5474,0,14760,17082,0,0,0,0,0,0,0,0,20655,0,0,0,24,10812,23188,0,11033,0,0,0,0,0,27032,0,6536,21504,0,0,0,0,0,0,0,49403,0,0,2.6124191923891047,-1.4226653992122493,0.7794267177916367,2,22
4940,4200,0,15249,795,0,6012,14904,0,0,0,0,0,0,0,0,21409,0,0,0,0,345,0,0,9702,0,0,13104,0,0,12934,0,2520,3940,0,0,0,0,0,0,0,6557,0,0,1.8969513612925972,-0.6108006531254837,0.7907746892848309,1,22
6132,5538,12672,12350,0,6536,8967,9625,0,0,0,0,0,0,0,0,0,26400,0,0,0,13216,0,0,16058,0,4784,49296,0,0,0,41706,10472,10800,0,0,0,0,38114,0,0,81169,0,0,-0.8593758807850218,0.5022746502668731,0.7915943906868961,0,22
56536,0,130,3296,46090,3904,0,1007,0,0,22640,0,0,0,133042,14570,0,0,0,16632,0,0,0,0,0,23023,10545,8160,0,16140,0,5670,0,0,0,0,0,0,4648,4760,0,0,0,16236,-6.065257593931733,11.538332608023516,0.7869412429872682,13,22
0,0,2600,2475,21945,20777,0,3348,0,0,15330,0,0,0,0,52531,0,0,325,10416,0,0,4572,12383,0,0,6594,5694,53803,54008,0,8500,0,0,13604,8976,0,0,8712,4181,0,0,0,19712,-1.0233088011680849,13.963941429044795,0.7928974316091626,14,22
0,0,1900,1805,49005,5964,0,1170,0,0,7844,0,0,0,42718,26772,0,0,0,9312,0,0,1512,0,0,0,5472,4416,0,50048,0,5831,0,0,0,2958,0,0,2184,3638,0,0,0,13802,-3.7034476477880105,14.562782786957186,0.7909556701686142,15,22
0,0,4753,1536,18144,0,0,102,0,0,15631,0,0,0,41890,21758,0,0,0,15006,0,0,5520,0,0,0,5548,6384,0,272,0,4720,0,0,0,5922,0,0,4448,2544,0,0,0,10416,-5.129549895618538,15.164936094802897,0.7769815199330878,16,22
0,0,1482,2136,114600,10788,0,696,0,0,7260,0,0,0,31924,14271,0,0,0,4601,0,0,0,0,0,0,3060,1944,0,21294,0,987,0,0,0,3960,0,0,1274,2020,0,0,0,7912,-6.904854754044749,15.578778388461416,0.7959001447809442,17,22
97200,0,3956,4256,38807,11826,0,4251,0,0,30498,0,0,0,172490,16688,0,0,0,23040,0,0,0,0,0,29610,14280,10740,0,30072,0,8215,0,0,0,5974,0,0,12342,6713,0,0,0,14280,-5.377760387257217,12.604028940448227,0.9327493709326562,13,18
105798,0,5586,3240,64619,13312,0,2847,0,0,35750,0,0,0,189816,25628,0,0,0,27400,0,0,0,0,0,36708,16985,13348,0,37950,0,4136,0,0,0,5440,0,0,12610,4650,0,0,0,17182,-5.43640932535023,11.765076105342185,0.920170857356382,12,18
82336,0,5750,5084,66880,7728,0,5082,0,0,48339,0,0,0,0,54205,0,0,0,31694,0,0,0,0,0,58157,5208,13930,0,60242,0,10020,0,0,0,0,0,0,13752,6160,0,0,0,34224,-5.227181204800047,10.784772218813387,0.8958119163068545,11,18
42294,0,2576,5544,43942,13333,0,5376,0,0,58233,0,0,0,0,38186,0,0,0,38180,0,0,0,0,0,34989,12212,15480,0,21018,0,10919,0,240,0,0,0,0,16416,8680,0,0,0,0,-5.0705359106919445,9.740490195860303,0.9230386397465935,10,18
51375,0,5355,7314,54236,11252,0,6600,0,0,73304,0,0,0,0,32966,0,0,0,47684,0,0,0,0,0,33200,20520,20470,0,0,0,12350,0,18500,0,0,0,0,19380,9348,0,0,0,0,-4.984486157359349,8.662453300263284,0.9228840105365066,9,18
35392,0,5490,7884,16815,9776,0,6302,0,0,87220,0,0,0,0,0,0,84750,0,63750,0,0,0,0,15624,36725,33027,24000,0,0,0,14555,0,18486,0,0,0,0,20750,10266,0,0,0,0,-4.827384297800379,7.539911252539705,0.92322445060978,8,18
29500,0,7800,6600,41,9911,0,3960,0,0,94248,0,0,0,0,0,0,101992,0,83148,0,0,0,0,84588,34608,39530,18601,0,0,0,16060,0,17325,0,0,0,0,25536,12328,0,0,0,0,-4.614838089790748,6.474475355689556,0.9226636597314268,7,18
75396,0,3960,3159,15200,12224,0,3696,0,0,38520,0,0,0,226044,19908,0,0,0,22750,0,0,0,0,0,24390,18232,13552,0,29580,0,7360,0,0,0,0,0,0,13596,6300,0,0,0,9900,-7.261464901422826,11.981458195163327,0.9102875902559049,14,18
0,0,4602,4400,81340,21586,0,4332,0,0,17538,0,0,0,73920,33695,0,0,0,20332,0,0,8030,0,0,0,11993,9558,0,64678,0,5934,0,0,23647,12540,0,0,5400,0,0,0,27648,28496,-3.845859154884579,14.500602094820568,0.9193167036045224,15,18
0,0,3540,2065,136740,15510,0,1296,0,0,18720,0,0,0,26676,22800,0,0,0,16632,0,0,7290,0,0,0,11088,9006,0,36729,0,9240,125125,0,19184,10206,0,0,7350,0,0,0,0,18288,-5.445361558463134,15.125854154636926,0.927543111107525,16,18
0,0,4756,3131,230994,19620,0,3060,0,0,13640,0,0,0,71904,20984,0,0,0,5300,0,0,1313,0,0,0,8085,3330,0,30240,0,4092,0,0,10034,8424,0,0,4928,7370,0,0,0,30167,-6.680479337962311,15.656420812153755,0.9142933308569354,17,18
25536,15476,9744,9516,6144,7987,0,7592,0,0,62062,0,0,0,0,0,0,71100,0,86136,0,0,0,0,108570,31304,32686,33176,0,0,0,6750,0,0,0,0,0,0,2120,4664,0,0,0,3916,-3.862376480780245,5.829800772259393,0.9071046494734674,6,18
18744,10320,8832,8517,7049,10545,114,5304,0,0,0,0,0,0,0,0,0,80339,0,70723,0,0,0,0,72624,40656,37293,33800,0,0,0,6160,0,0,0,0,0,0,9911,4305,0,0,0,5076,-3.3870703836087444,4.943306424047002,0.9247295926259085,5,18
11016,10152,10036,11328,4680,7788,16380,9184,0,0,0,0,0,0,0,0,0,74240,0,71980,0,0,0,0,73632,46115,72611,48508,0,0,0,4260,0,0,0,0,0,0,13632,4403,0,0,0,11904,-2.8477007205722025,4.048307617940447,0.923178229729956,4,18
13869,18972,15990,7797,6392,18612,12154,3304,0,0,0,0,0,0,0,0,0,79800,0,0,0,800,0,0,63992,51840,100947,59517,0,0,0,5889,0,0,0,0,0,0,1008,5704,0,0,0,11220,-2.293300614206365,3.2687684655453006,0.9071357414736667,3,18
14342,8145,11913,13350,9741,10696,13376,12025,0,0,0,0,0,0,0,0,0,47232,0,0,0,27918,0,0,44831,0,102483,82355,0,0,0,9540,0,0,0,0,0,0,18090,7866,0,0,0,16354,-1.6408588571049467,2.43491864943784,0.9261161406600422,2,18
11200,8700,15836,16146,4473,13632,14965,13386,0,0,0,0,0,0,0,0,0,44526,0,0,0,30414,0,0,39240,0,114381,93208,0,0,0,7872,0,0,0,0,0,0,4859,5616,0,0,0,19488,-0.9167930233591921,1.7582653348083337,0.9129111064910376,1,18
0,18326,9405,12033,6536,0,6946,8815,0,0,0,0,0,0,0,0,53802,0,0,0,22264,88060,24924,79032,0,0,0,54426,0,0,12342,0,35340,48236,115400,33178,0,0,15663,0,0,0,0,0,4.24190559273507,4.673668861462879,0.9336105984450158,6,30
0,18080,9018,11092,9464,0,6536,14204,0,0,0,0,0,0,0,0,54016,0,0,0,22386,86686,23933,0,6765,0,0,52334,0,0,10192,0,26522,48642,119364,32760,0,0,16704,0,0,0,0,0,3.956681625741613,4.454470779051631,0.9189376885324041,5,30
11536,15841,11277,13192,7650,0,7155,20088,0,0,0,0,0,0,0,0,60976,0,0,0,20655,66272,29100,0,30024,0,0,70896,0,0,14527,0,30067,41750,174629,39663,0,0,24354,0,0,0,0,0,3.393766237333244,3.6038692040771956,0.9213991637608174,4,30
14784,13464,7808,13794,10080,0,9072,15984,0,0,0,0,0,0,0,0,53720,0,0,0,20826,47872,26429,0,25344,0,0,82824,0,0,16906,0,20655,31644,1260,50688,0,0,11928,0,0,0,0,0,2.8782950128412903,2.750114418923431,0.9236206617005962,3,30
10584,12797,7600,11715,7990,0,6372,14874,0,0,0,0,0,0,0,0,27846,0,0,0,14040,40320,17400,0,18423,0,0,85794,0,0,19140,0,18095,27674,0,51282,0,0,114,0,0,0,0,0,2.2442938469194686,1.9893016030681103,0.9271996592123912,2,30
17460,10260,12141,22984,1995,0,9672,23976,0,0,0,0,0,0,0,0,51888,0,0,0,0,32445,68991,0,33792,0,0,72162,0,0,21315,0,21526,22950,0,1296,0,0,0,0,0,243243,0,0,1.639429665004183,1.1265469729334114,0.9130895027507506,1,30
9918,8232,18400,20124,4100,0,10000,16056,0,0,0,0,0,0,0,0,51198,22540,0,0,0,27244,0,0,18060,0,0,62900,0,0,26800,0,14835,19836,0,0,0,0,0,0,0,117923,0,0,0.8764533246168771,0.4761875067202421,0.9223336299639016,0,30
0,20418,10496,12600,11592,0,4263,0,0,0,0,0,0,0,0,0,68370,0,0,0,28520,93928,26471,76076,0,0,0,45375,0,0,12104,0,43335,63300,107625,6566,0,0,1173,0,0,0,0,0,4.611559639476841,5.316383773269703,0.9176304337390775,7,30
0,25389,4050,9625,10065,0,6302,0,0,0,0,0,0,0,0,0,102207,0,6592,0,21141,96012,18564,93357,0,0,0,41540,0,0,10496,0,45141,84738,69462,24660,0,0,2208,0,0,0,0,0,5.096134272072538,6.1719658868903995,0.9205636652785643,8,30
0,30992,8642,9234,6120,0,6345,0,0,0,0,0,0,0,0,0,65520,0,72954,0,14544,85386,16796,91800,0,0,0,35420,17010,0,9272,0,25872,113918,55338,21845,0,0,12596,0,0,0,0,0,5.552071714478597,7.084174371138815,0.9309341573955408,9,30
3920,4838,0,0,924,0,22880,97083,25191,0,0,0,10856,28785,0,0,11098,1820,0,0,0,9512,0,0,4141,0,0,0,0,0,54264,0,5460,0,0,0,0,0,0,0,157406,15052,0,0,3.6749976972064573,-9.326605305473203,0.9235248112918271,10,30
3996,4368,0,0,0,0,0,18480,44835,0,0,368964,10150,22015,0,0,11658,10988,0,0,0,8525,0,0,6578,0,0,0,0,0,7062,0,5332,0,0,0,0,0,0,0,285,13987,0,0,3.4221387438873876,-10.463007347449103,0.9193213768742226,11,30
88247,0,5499,5842,73684,11286,0,1924,0,0,49500,0,0,0,0,38907,0,0,0,33936,0,0,0,0,0,34650,20358,15428,0,47190,0,11904,0,28084,0,0,0,0,18954,9164,0,0,0,0,-5.586718370953022,10.646822157995551,0.9166568059561087,12,30
88920,0,6120,5355,103530,12740,0,3103,0,0,36960,0,0,0,172200,20672,0,0,0,24206,0,0,0,0,0,27645,17064,13277,0,33790,0,10553,0,0,0,0,0,0,10750,8642,0,0,0,408,-6.166153128547251,11.46964805158592,0.9218550769705871,13,30
80000,0,3696,4797,128480,10890,0,2938,0,0,26840,0,0,0,143748,20160,0,0,0,19000,0,0,0,0,0,31350,13596,11098,0,26316,0,9291,0,0,0,0,0,0,8176,6909,0,0,0,17920,-6.783030391617174,12.27007264354927,0.9223807496955487,14,30
83202,0,616,3488,118944,14100,0,2160,0,0,14900,0,0,0,191201,20640,0,0,0,15984,0,0,0,0,0,32886,7626,8379,0,26320,0,8215,0,0,0,0,0,0,11690,6345,0,0,0,19504,-7.443581166601604,13.026677750415871,0.9047354747285681,15,30
13254,0,744,2916,196533,13000,0,612,0,0,19829,0,0,0,117585,7392,0,0,0,6534,0,0,0,0,0,0,2064,7584,0,26970,0,7446,0,0,0,0,0,0,10650,6144,0,0,0,20394,-7.476450946079254,14.153232609619735,0.9226637681640568,16,30
0,0,4144,4794,197046,7998,0,3838,0,0,9546,0,0,0,36162,32964,0,0,0,11532,0,0,4995,0,0,0,6364,5687,0,48180,0,5633,0,0,0,2860,0,0,9900,4797,0,0,0,7014,-5.735107606870443,16.004741310803084,0.8970234509615693,17,30
4218,3672,0,0,0,0,46534,0,0,29856,0,58305,12805,13545,0,0,0,8736,0,0,0,6624,0,0,10726,0,0,0,0,0,57519,0,5461,6816,0,0,43989,0,0,0,0,13668,0,0,-1.5936610475122859,-10.237179040488456,0.9327493709326562,10,1
1620,646,0,0,0,0,67076,0,0,26970,0,92814,10476,15785,0,0,0,5304,0,0,0,5184,0,0,7098,0,0,0,0,0,91809,0,3402,5358,0,0,15750,0,0,0,0,7761,0,0,-1.3600833007315174,-9.890909134994388,0.9147638835008234,9,1
3744,4446,0,0,0,0,50479,58680,121680,49632,0,143302,18128,19683,0,0,0,10309,0,0,0,8424,0,0,11180,0,0,0,0,0,96356,0,5985,8512,0,0,73270,0,0,0,0,6800,0,0,-0.5374854879836022,-8.955658859394575,0.9165923622990135,8,1
3993,3861,0,0,0,0,37873,54464,83346,46927,0,104718,13115,24645,0,0,0,11277,0,0,0,6555,0,0,10150,0,0,0,0,0,97470,0,2310,9982,0,0,52272,0,0,0,0,18407,0,0,0.32812788332169873,-7.987236312143324,0.9254407455251936,7,1
713,5670,0,0,3600,0,19516,82857,60816,0,0,0,24852,44330,0,0,22454,7728,0,0,0,12070,0,0,15088,0,0,0,0,0,47684,0,6390,0,0,0,0,0,0,0,38236,28638,0,0,2.8174529669800776,-6.4041135813811145,0.9004641819861376,6,1
14694,12213,0,35239,6480,0,9558,1476,0,0,0,0,0,0,0,0,26355,0,0,0,9800,40893,83536,0,12738,0,0,0,0,0,14381,0,21216,0,0,173430,0,0,0,0,0,0,0,0,5.991342822150074,-0.29002163955354376,0.909033708457514,5,1
7752,5994,0,30888,3920,0,10260,39250,0,0,0,0,0,73304,0,0,21690,0,0,0,12213,24472,86640,0,4312,0,0,0,0,0,19116,0,11269,0,0,157462,0,0,0,0,0,0,0,0,4.7603813252077884,-1.5159661433091287,0.9260370791186006,4,1
7008,1769,775,0,0,0,27510,23130,37406,100575,0,10434,33899,21600,0,0,0,17479,0,0,0,16942,0,0,13120,0,0,0,0,0,71779,0,5328,14350,0,0,0,0,0,0,0,34138,0,0,-0.9407384982627605,-3.876482763501656,0.9119925798956956,3,1
7904,5720,13509,0,0,0,17018,20793,0,60060,0,0,42799,0,0,0,0,20086,0,0,0,11856,0,0,21870,0,0,0,0,0,14625,69010,8850,10374,0,0,0,0,0,0,0,41776,0,0,-1.2426689907672106,-2.718868394151851,0.921838786195849,2,1
