Camera_0000,Camera_0001,Camera_0002,Camera_0003,Camera_0004,Camera_0005,Camera_0006,Camera_0007,Camera_0008,Camera_0009,Camera_0010,x_position,y_position,z_position,unit_distance_from_origin,unit_id
0,0,0,0,0,0,4524,0,4998,0,2805,-7.996769,-10.889708,0.937533,13,21
0,0,0,0,0,0,4080,0,5586,0,858,-8.610701,-9.738508,0.942201,12,21
0,0,0,0,0,0,5412,0,6713,0,957,-9.485144,-7.289769,0.929138,11,21
13504,0,0,0,0,0,7261,0,8820,0,1280,-9.126746,-6.136962,0.916951,10,21
31501,0,0,0,0,0,7425,0,10404,0,0,-7.431576,-6.66243,0.937089,9,21
63990,0,55878,0,0,0,5280,0,9177,0,3290,-7.280631,-5.26556,0.931562,8,21
57256,0,47864,0,0,0,6512,0,11008,0,3813,-6.675484,-4.369364,0.925147,7,21
56088,0,66518,0,0,0,7152,0,0,0,3597,-5.601118,-4.179542,0.932607,6,21
16320,0,56880,0,0,7056,4144,18009,0,0,1204,-3.814414,-4.614382,0.94301,5,21
36608,0,73616,0,0,7050,4060,0,0,0,6850,-2.051328,-4.556182,0.91349,4,21
26884,0,75360,0,0,3115,3864,5136,0,0,8379,-1.903291,-3.481019,0.928997,3,21
13532,0,18425,0,12330,13455,11368,2961,0,0,8100,-2.147661,2.057785,0.93056,2,21
7176,0,4653,0,0,11470,16884,0,30888,0,0,-7.600308,11.759814,0.921515,14,21
5364,0,5633,0,0,0,0,0,36168,0,7140,-7.545431,13.02979,0.943189,15,21
3105,0,4708,0,0,0,0,0,1577,0,0,-7.592005,14.10286,0.929234,16,21
0,0,4046,0,0,0,0,0,0,0,0,-7.81528,15.142126,0.935132,17,21
0,0,4107,0,0,0,0,0,0,0,0,-7.981986,16.181509,0.942385,18,21
23276,0,17374,0,0,0,15050,5644,18560,0,4216,-6.767569,1.859482,0.949194,7,48
20706,0,19256,0,0,1068,14697,0,8856,0,3808,-6.743154,1.878504,0.933265,6,48
19178,0,17404,0,0,24960,15142,9570,23496,0,6966,-5.172209,3.017558,0.942362,5,48
7473,0,6955,0,4929,12692,33292,3444,0,0,0,-2.623586,7.572146,0.941071,8,48
4935,0,10380,0,3698,30478,37597,5244,0,0,0,-2.710354,8.609374,0.94055,9,48
7950,0,4307,0,0,29192,46618,1708,0,0,6716,-2.655502,9.661072,0.921704,10,48
6864,0,9120,0,0,33465,42525,0,0,0,15555,-2.438582,10.80477,0.94222,11,48
5658,0,4250,0,0,49275,20819,0,0,0,17358,-2.774467,11.730738,0.936379,12,48
7847,0,6912,0,0,40866,0,0,0,0,34048,-3.469138,12.535443,0.928971,13,48
5304,0,5796,0,0,30132,0,0,0,0,21384,-4.394147,13.298706,0.928176,14,48
2430,0,6164,0,0,8245,0,0,0,0,0,-4.381512,14.357111,0.935255,15,48
6254,22971,0,23368,16568,6768,0,9947,0,16926,23205,3.527573,3.538722,0.919386,4,48
4608,14965,0,29600,21588,783,0,16728,0,11529,0,3.790343,1.255515,0.937868,3,48
0,0,1288,0,0,0,0,0,0,0,0,-9.680582,15.76026,0.949752,18,501
0,0,2183,0,0,0,0,0,0,0,0,-9.301069,15.389099,0.934127,17,501
0,0,4148,0,0,0,0,0,0,0,0,-8.723799,14.559009,0.929702,16,501
0,0,4961,0,0,0,0,828,16740,0,0,-8.189887,13.726794,0.937847,15,501
0,0,1400,0,0,0,0,1188,38862,0,10028,-7.760999,12.803972,0.940981,14,501
3140,0,6300,0,0,7380,12533,2886,43439,0,0,-7.714315,11.677684,0.926576,13,501
3744,63654,0,7125,5412,4284,0,5400,0,3240,40040,2.40484,12.74539,0.942388,12,501
0,67942,0,3920,5658,25511,0,7344,0,31050,42896,3.374176,11.510313,0.932678,11,501
7296,0,10716,0,3760,15860,34068,0,0,0,0,-1.968012,7.434688,0.899351,7,35
10184,0,0,0,0,19758,39650,3450,0,0,0,-2.467058,7.612979,0.895047,8,35
0,0,9853,0,3034,24000,43066,2607,19328,0,10339,-3.352302,8.371464,0.901615,9,35
0,0,7776,0,0,32928,40020,2541,37570,0,0,-3.878094,9.234375,0.897068,10,35
5280,0,7905,0,0,32214,27824,1023,27542,0,9180,-4.778076,9.950612,0.896037,11,35
6132,0,6486,0,0,30590,26676,0,28294,0,13230,-5.570457,10.654339,0.901383,12,35
5292,0,4410,0,0,27383,16692,0,20440,0,0,-6.407654,11.338993,0.898607,13,35
4662,0,1598,0,0,20064,0,0,0,0,0,-3.278498,13.642656,0.898598,14,35
3388,0,1148,0,0,0,0,0,0,0,0,-2.750184,14.765683,0.901929,15,35
1242,0,4445,0,0,0,0,0,0,0,0,-2.264241,15.899391,0.905203,16,35
6532,58011,0,23210,12844,15323,0,10048,0,39424,21845,1.821652,6.758726,0.88078,6,35
9100,0,12213,0,2660,13145,17292,4437,0,0,0,-3.589384,4.776436,0.906523,5,35
11774,0,14950,0,420,18656,14688,0,0,0,5588,-4.057229,2.914161,0.901061,4,35
13481,0,21844,0,0,19760,12285,0,0,0,0,-3.751707,1.362146,0.891264,3,35
80,0,0,2871,3978,0,0,0,0,0,0,8.571134,14.863862,0.903217,17,390
0,0,0,2331,3627,0,0,0,0,0,0,8.417558,14.74545,0.894317,16,390
1408,50939,0,3640,2904,0,0,0,0,13260,0,7.765224,13.919648,0.904041,15,390
1288,49323,0,1512,3198,0,0,0,0,16016,0,6.669319,13.414394,0.901222,14,390
2112,0,0,6028,4797,0,0,3939,0,23652,8536,5.754972,12.748825,0.890226,13,390
2262,46976,0,3913,4995,0,0,5586,0,18525,34839,5.481311,11.740676,0.90377,12,390
0,32524,0,3800,4402,13804,0,0,0,24804,30528,5.431173,10.688037,0.899523,11,390
0,35196,0,8151,5499,10038,0,4230,0,22707,42180,2.880577,10.61423,0.902757,10,390
0,32623,0,9744,4080,0,0,0,0,27455,42598,3.432294,9.373987,0.887949,9,390
2345,25038,0,11712,5123,7353,0,0,0,19460,35316,3.474094,8.236198,0.903385,8,390
0,33522,0,11904,8798,0,0,0,0,25482,23715,3.25747,7.265286,0.896486,7,390
1998,21060,0,11304,9381,0,0,984,0,18557,17388,3.216799,6.210422,0.906127,6,390
5838,16480,0,15145,11948,5256,0,0,0,12288,0,4.898824,3.456635,0.91091,5,390
6288,16492,0,17570,15050,5292,0,0,0,11020,0,4.170111,2.707315,0.896713,4,390
6450,13132,0,23478,9891,0,5487,0,0,9010,0,3.918334,0.545735,0.907372,3,390
9932,10088,0,31916,21680,0,0,14364,0,9853,4480,2.933653,-0.494082,0.908609,2,390
8544,7802,0,23236,28244,0,0,0,0,6150,0,6.476392,-1.690303,0.913192,6,147
12540,6450,0,0,34542,3588,0,46998,0,3321,0,5.711629,-4.052565,0.881779,7,147
0,2958,0,6528,22656,2139,0,75198,0,4386,0,5.728172,-5.590195,0.884781,8,147
0,4352,0,0,5251,0,0,80040,0,2552,0,6.30418,-6.519698,0.906072,9,147
0,5632,0,0,0,0,990,154070,0,3600,0,7.321003,-6.825075,0.90198,10,147
0,4250,0,0,0,1638,0,199727,0,3420,0,7.04149,-8.473122,0.899139,11,147
0,4514,0,0,0,1190,0,264000,0,2945,0,7.26641,-9.569407,0.91064,12,147
0,4797,0,0,0,0,0,363605,0,3745,0,7.792733,-10.431245,0.904118,13,147
15554,7344,0,73644,55272,3104,0,34960,0,6020,0,4.757145,-3.645637,0.88769,5,147
10100,9063,0,42680,30102,3298,2849,29986,0,6300,0,4.144933,-2.776169,0.909836,4,147
0,4462,0,962,6600,0,0,0,0,0,50268,1.568163,13.919733,0.887071,14,147
1700,0,0,0,2688,0,0,1102,0,0,273,-0.051524,15.002259,0.905189,15,147
2241,0,0,4620,2166,0,0,0,0,0,0,2.011877,15.883422,0.904696,16,147
0,0,0,4953,3255,0,0,0,0,0,0,3.95766,16.544127,0.902772,17,147
35249,0,36860,0,0,4536,4056,0,0,0,3959,-5.285471,-3.983368,0.903217,6,46
39889,0,18048,0,0,0,4182,0,315,0,3344,-5.563425,-4.267771,0.900068,7,46
47652,0,76677,0,0,0,6106,0,0,0,0,-6.225599,-5.063186,0.894698,8,46
46280,0,69921,0,0,0,4320,0,5358,0,0,-6.928098,-5.829066,0.903483,9,46
43416,0,0,0,0,0,5453,0,7844,0,2178,-7.523881,-6.670595,0.900798,10,46
8700,0,0,0,0,0,4797,0,4830,0,0,-7.967558,-7.598419,0.892717,11,46
0,0,0,0,0,0,3904,0,5712,0,750,-8.400148,-8.625567,0.903724,12,46
0,0,0,0,0,0,1360,0,4736,0,0,-8.611874,-9.740309,0.899179,13,46
15663,0,22116,0,0,23415,0,0,23999,0,4851,-5.561563,2.200905,0.891544,5,46
3456,0,0,0,3132,0,0,0,0,0,45632,-0.076779,14.016298,0.902901,14,46
0,0,0,0,0,0,0,0,0,0,17640,1.436159,14.935044,0.901133,15,46
10388,0,15180,0,0,10962,6112,0,12934,0,2511,-4.855004,1.071849,0.90693,4,46
7381,0,28560,0,0,19100,11286,10530,0,0,0,-3.733969,1.383042,0.892918,3,46
