Camera_0000,Camera_0001,Camera_0002,Camera_0003,Camera_0004,Camera_0005,Camera_0006,Camera_0007,Camera_0008,Camera_0009,Camera_0010,Camera_0011,Camera_0012,Camera_0013,Camera_0014,Camera_0015,Camera_0016,Camera_0017,Camera_0018,Camera_0019,Camera_0020,Camera_0021,Camera_0022,Camera_0023,Camera_0024,Camera_0025,Camera_0026,Camera_0027,Camera_0028,Camera_0029,Camera_0030,Camera_0031,Camera_0032,Camera_0033,Camera_0034,Camera_0035,Camera_0036,Camera_0037,Camera_0038,Camera_0039,Camera_0040,Camera_0041,Camera_0042,Camera_0043,Camera_0044,Camera_0045,Camera_0046,Camera_0047,Camera_0048,Camera_0049,Camera_0050,x_position,y_position,z_position,unit_distance_from_origin,unit_id
1975,4515,0,0,4896,0,0,0,0,0,0,8721,0,0,2900,0,0,10047,0,0,0,0,0,0,7448,0,23478,32634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.78047,4.765843,1.008604,9,46
930,0,0,0,2214,0,0,3090,0,0,0,598,0,0,0,0,0,0,2790,0,0,0,0,7072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19.170129,20.432423,1.004912,28,46
992,0,1782,0,1896,0,0,3000,0,0,0,28,0,0,0,0,0,0,2520,0,0,0,0,6110,0,0,0,0,0,0,0,0,0,0,0,14904,0,0,0,0,0,0,0,0,0,0,17303,0,0,0,0,-19.135697,21.805184,1.013292,29,46
986,0,4095,96,1748,0,0,1552,0,0,0,11,0,0,0,0,0,0,2349,0,0,0,0,1870,0,0,0,0,0,0,0,0,0,0,0,41292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19.084913,23.192032,1.012906,30,46
855,8,3210,24564,1232,0,0,0,0,0,0,0,0,0,0,0,0,0,2210,0,0,0,0,0,0,0,0,0,0,0,0,0,246,0,0,35424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19.196293,24.36318,1.013946,31,46
276,0,4469,31428,940,0,0,230,0,0,0,0,0,0,0,0,0,0,1872,0,0,0,0,0,0,0,0,0,0,0,0,0,108273,0,0,52820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19.453763,25.431142,0.992013,32,46
580,56,4251,24200,168,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147126,0,0,37026,0,0,0,0,0,0,0,0,0,0,7869,0,0,0,0,-20.324488,26.020021,1.010121,33,46
0,3145,4738,10206,80,0,0,4633,0,0,0,0,0,0,0,0,0,0,1638,0,0,0,0,0,0,0,0,0,0,0,0,0,199144,0,0,37760,0,0,0,0,0,0,0,0,0,0,51000,0,0,0,0,-21.427055,26.441104,1.004995,34,46
0,1827,3264,0,36,0,0,2760,0,0,0,0,0,0,0,0,0,0,1404,0,0,0,0,0,0,0,0,0,0,0,0,0,237708,0,0,24138,0,0,0,0,0,0,0,0,0,0,27840,0,0,0,0,-22.537097,26.780378,1.018725,35,46
8466,0,56,0,0,6747,0,0,0,437,0,0,7802,1682,20300,0,6240,2511,0,5216,5699,0,8096,0,2697,6650,0,3808,0,0,0,0,0,0,0,0,0,0,0,0,0,71700,0,0,0,0,0,30654,0,11564,0,-13.662681,-15.117699,1.006627,20,43
9945,0,540,0,23533,9180,0,0,0,0,0,0,7198,2912,22000,0,8791,2937,0,8160,6864,0,9169,0,3330,10664,0,5175,0,0,0,0,0,0,0,0,0,0,0,0,0,88555,0,0,0,0,0,0,0,16082,0,-13.172877,-15.012802,0.98861,19,43
13365,0,1144,0,39893,9163,0,0,0,225,0,0,13338,3230,19304,0,10350,2945,0,9328,5226,0,10887,0,1452,13176,0,4750,0,0,0,0,0,0,0,0,0,57961,0,0,0,118910,0,0,0,0,0,0,0,15300,0,-12.344519,-14.425043,1.008875,18,43
7084,0,252,0,40640,10584,0,0,0,0,0,0,7140,1520,17208,0,1425,2400,0,10360,3751,0,12524,0,2150,8448,0,4902,0,0,0,0,0,0,0,0,0,42570,0,0,0,45778,0,0,0,0,0,0,0,13020,0,-11.40479,-13.856807,1.010458,17,43
8851,0,240,0,42189,7680,0,0,0,255,0,0,7728,2208,14625,0,5439,2496,0,11328,4356,0,13568,0,0,10098,0,4655,0,0,0,0,0,0,0,0,0,46374,0,0,0,0,0,0,59917,0,0,0,0,13176,0,-10.590473,-13.267285,1.004677,16,43
11189,0,600,0,61902,3127,0,0,0,340,0,0,9020,3465,13041,0,10944,3332,0,12505,8643,0,16117,0,3375,21012,0,3901,0,0,0,0,0,0,0,0,0,76235,0,0,0,0,0,0,51430,0,0,0,0,24062,0,-9.724403,-12.696043,0.991357,15,43
5280,0,550,0,55614,12,0,0,0,1036,0,0,8500,2108,14625,0,5662,3162,0,21582,4620,0,21600,0,1457,14768,0,5577,0,0,0,0,0,0,0,0,0,55424,0,0,0,0,0,0,45175,0,0,0,0,18954,0,-9.325237,-11.70434,1.005182,14,43
5940,2244,357,0,38627,10914,0,0,0,851,0,0,8510,3597,9776,0,6601,3424,0,17328,4828,0,16549,0,2013,9306,0,3330,0,0,0,0,0,0,0,0,0,89096,0,0,0,0,0,0,19206,0,0,0,0,25020,0,-9.882337,-9.915958,1.013734,13,43
4107,9800,1,0,5733,16287,0,0,0,5408,0,17355,0,6255,8211,0,25596,0,0,0,16915,0,26000,0,5328,0,0,10440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79686,0,-12.715351,-2.684628,0.998859,12,43
3604,5586,36,0,8650,0,0,0,0,5895,0,12444,0,7020,4433,0,29928,2360,0,0,17548,0,0,0,4224,0,85251,10494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10080,0,-11.983214,-0.468087,1.009219,11,43
0,4,0,437,2050,0,0,1581,0,0,0,238,0,0,340,0,0,0,133,0,0,0,0,0,0,0,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.87437,19.861155,1.012106,21,43
0,12,64,306,1975,0,0,1027,0,0,0,1625,0,0,0,0,0,0,150,0,0,0,0,5,0,0,4416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.861621,20.944899,1.011839,22,43
0,44,893,896,1794,0,0,0,0,0,0,1736,0,0,361,0,0,0,253,0,0,0,0,0,0,0,3132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.736972,22.001761,0.994048,23,43
0,0,190,440,748,0,0,0,0,0,0,256,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.643222,23.124362,1.009861,24,43
0,243,5676,6795,736,0,0,0,0,0,0,180,0,0,192,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.634117,24.133792,1.01234,25,43
117,3955,8,0,0,0,0,9396,0,56896,0,1098,0,0,0,0,0,0,3333,0,0,0,0,19383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8370,0,0,0,0,0,0,0,-21.604687,14.474977,1.002656,26,43
675,3564,0,0,154,0,0,8050,0,93840,0,110,0,0,0,0,0,0,2240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7600,0,0,0,0,0,0,0,-21.607627,16.199556,1.01598,27,43
660,3465,0,0,198,0,0,6885,0,103734,0,272,0,0,0,0,0,0,1770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1308,0,0,0,0,0,0,0,-21.73688,17.668081,1.007436,28,43
2262,5456,0,198,5289,0,0,0,0,0,0,7614,0,0,4294,0,0,14688,0,0,0,0,0,18445,7399,0,21648,29925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.131304,6.093651,1.011123,10,43
2744,3690,0,0,3510,0,0,0,0,0,0,9295,0,0,2997,0,0,9675,0,0,0,0,0,13715,0,0,15624,37403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.111127,5.729577,1.008847,9,43
3200,4464,75,0,5985,0,0,0,0,0,0,9450,0,0,3552,0,0,15525,0,0,0,0,0,1640,0,0,16592,39330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.302997,5.249811,1.007214,8,43
3604,4960,144,0,5633,0,0,0,0,0,0,9964,0,0,5400,0,0,13532,0,0,0,0,0,0,0,0,26106,62744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.428341,4.760468,0.989597,7,43
3959,6048,623,0,6650,0,0,0,0,0,0,11800,0,8160,4578,0,0,6650,0,0,0,0,0,0,0,0,16272,42592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2825,0,0,0,0,0,0,-5.613537,4.112252,1.006708,6,43
3360,3276,0,0,5655,0,0,0,0,0,0,13082,0,8580,2507,0,0,0,0,0,0,0,0,0,0,0,15232,35350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4118,0,0,0,24822,0,0,-4.906639,3.446645,1.012426,5,43
4408,4773,0,0,5538,0,0,0,0,0,0,15833,0,9576,3161,0,0,0,0,0,0,0,0,0,0,0,14454,36259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4510,0,0,0,50697,0,0,-4.070779,2.857205,1.011208,4,43
36,36,14070,10675,1173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11033,0,3000,0,0,0,0,0,104286,0,19125,0,0,0,0,0,0,0,0,-7.317605,28.069076,1.00995,29,43
80,50,16236,13797,1072,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11564,0,330,0,0,0,0,0,61712,0,19712,0,0,0,0,0,0,0,0,-8.255224,28.878324,1.019129,30,43
2200,14742,0,0,0,1376,0,0,0,84,12586,0,0,864,0,0,0,0,0,2575,0,0,2121,0,0,240,0,972,0,0,0,0,0,0,0,0,0,0,0,5922,0,0,0,0,0,11600,0,0,0,0,0,-25.638005,-10.541018,0.851765,27,29
3196,39762,220,0,0,1014,0,0,0,3192,18170,0,0,2822,0,0,0,693,0,2720,0,0,3038,0,1155,2576,0,2822,0,0,0,0,0,0,0,0,0,0,0,9230,0,0,0,0,0,16910,0,13224,0,0,0,-24.347598,-11.647868,0.83651,26,29
3298,25160,175,0,0,180,0,0,0,1968,23229,0,0,912,0,0,0,192,71390,3710,0,0,2968,0,1909,2457,0,1512,0,0,0,0,0,44640,0,0,0,0,0,5694,0,0,0,0,0,7697,0,26730,0,8788,0,-22.794545,-12.4945,0.844184,25,29
3024,24510,0,0,0,854,0,0,0,1340,40120,0,13248,1920,4,0,4250,192,0,3052,0,0,2016,0,1738,3392,0,960,0,0,0,0,0,58797,0,0,0,0,0,0,0,0,0,0,0,9752,0,32219,0,7138,0,-20.717054,-13.964205,0.850204,24,29
0,16724,9,0,0,480,0,0,41055,1752,0,0,8211,1406,41958,0,5421,0,0,3051,5124,0,4560,0,1500,4392,0,312,0,0,0,0,0,48645,0,0,0,0,0,0,0,52540,0,0,0,10675,0,50099,0,8436,0,-17.630096,-16.272069,0.847438,23,29
3040,10545,0,0,0,2400,0,0,0,3432,11725,0,82093,2568,0,0,40524,0,20145,0,80,0,2604,0,3286,0,0,1020,0,0,0,0,0,0,0,0,0,0,0,12608,0,0,0,0,0,45924,0,0,0,0,0,-22.377833,-5.245576,0.845222,22,29
2214,11041,1,0,0,3708,0,0,0,3150,3045,0,60060,1914,0,0,29197,1176,15510,0,18711,0,4902,0,3888,0,0,3536,0,0,0,0,0,0,0,0,0,0,0,15960,0,0,0,0,0,59348,0,0,0,0,0,-21.477069,-4.624514,0.837671,21,29
1804,9295,0,0,0,1863,0,0,0,3531,0,0,47380,1960,0,0,26370,3500,16650,0,17328,0,903,0,3103,1008,0,3740,0,0,0,0,0,0,0,0,0,0,0,19090,0,0,0,0,0,71712,0,0,0,0,0,-20.610122,-3.944983,0.844573,20,29
3159,10143,0,0,16533,1728,0,0,0,3488,0,0,72943,1316,0,0,41615,4788,19968,0,26537,0,7008,0,4788,0,0,4218,0,0,0,0,0,0,0,0,0,0,0,25382,0,0,0,0,0,67164,0,0,0,0,0,-19.730588,-3.241199,0.836731,19,29
2480,8892,0,0,13041,4144,0,0,0,5500,0,6858,60494,2037,0,0,35380,5916,17085,0,22848,0,7752,0,3795,52,0,4720,0,0,0,0,0,0,0,0,0,0,0,28684,0,0,0,0,0,56144,0,0,0,0,0,-18.817334,-2.40008,0.833263,18,29
1539,6407,0,0,6975,3894,0,0,0,1972,0,0,9780,4270,0,0,18720,1568,10670,0,12320,0,4300,0,3993,990,0,5250,0,0,0,0,0,0,0,0,0,0,0,5566,0,0,0,0,0,2754,0,0,0,0,0,-17.911363,-1.670249,0.846652,17,29
1701,5922,0,0,5292,4000,0,0,0,0,0,5200,0,3520,3384,0,23085,0,9672,0,10258,0,0,0,4191,0,39804,5896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16.962536,-0.886719,0.851718,16,29
2025,5130,0,0,5640,6760,0,0,0,0,0,6026,0,4884,6345,0,28179,0,9256,0,15330,0,0,0,4061,0,125424,6578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.993048,-0.122175,0.844023,15,29
960,4810,0,0,4125,0,0,0,0,212,0,5109,0,4658,5461,0,28634,0,8721,0,13952,0,0,0,3014,0,93074,7700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.950429,0.841679,0.848632,14,29
1458,4305,81,0,4158,0,0,0,0,3900,0,4224,0,5680,4879,0,0,0,8150,0,10800,0,0,0,2349,0,62916,9512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12875,0,0,0,0,0,0,0,-13.845573,1.80617,0.847574,13,29
2548,9100,170,0,29260,8771,0,0,0,1340,0,0,8932,3960,6345,0,7236,3780,0,14726,3510,0,15120,0,2730,2100,0,5805,0,0,0,0,0,0,0,0,0,50556,0,0,0,0,0,0,23766,0,0,0,0,32452,0,-9.368406,-8.960964,0.835496,12,29
1817,3381,272,0,16951,8924,900,0,0,1580,0,0,7546,0,5977,0,4572,2068,0,16568,3540,0,10064,0,696,0,0,5343,0,0,0,0,0,0,0,0,0,47214,0,0,0,0,0,0,13268,0,0,0,0,21014,0,-8.494175,-8.44404,0.849047,11,29
7930,0,132,0,22204,19760,7488,0,0,2233,0,0,10575,0,5676,0,8643,2820,0,15774,6612,0,21829,0,2898,0,0,6912,0,517,0,0,0,0,0,0,0,75620,0,0,0,0,0,0,14162,0,0,0,0,0,0,-7.580919,-7.952291,0.831365,10,29
4064,0,0,0,16590,14560,2684,0,0,1276,0,0,6468,0,5120,0,4992,1824,0,23569,3842,414,27166,0,0,0,0,7097,0,3071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8742,0,0,0,0,0,0,-6.519461,-7.549212,0.842683,9,29
3380,0,0,893,16030,16796,738,0,0,0,0,0,5720,0,4514,0,3875,1207,0,29376,2997,1408,34008,0,1040,0,0,7889,0,1288,0,0,0,0,0,0,46200,0,0,0,0,0,0,0,9048,0,0,0,0,0,0,-5.397477,-7.163057,0.845199,8,29
2132,0,1798,0,13020,22796,0,0,0,918,0,22168,5520,2,4025,0,3872,1160,0,38280,2289,3616,47601,0,0,0,0,8131,0,4921,0,943,0,0,0,0,64515,0,0,0,0,0,0,0,7245,0,0,0,0,0,0,-4.195853,-6.756,0.845313,7,29
2511,0,180,156,60,0,0,0,0,34,0,42480,5670,0,3300,0,3689,0,0,52882,1628,3304,69708,0,91,0,0,11968,0,4278,0,1107,0,0,0,0,51084,0,0,0,0,0,0,0,6342,0,0,0,0,0,0,-2.913731,-6.327301,0.849242,6,29
2678,0,0,0,0,0,0,0,0,0,0,45738,0,2064,552,0,3944,0,0,66780,1722,3840,136400,0,0,0,0,5550,0,5180,0,6426,0,0,0,0,39558,0,0,0,0,0,0,0,6390,0,0,0,0,0,0,-1.517504,-5.798697,0.847241,5,29
4305,0,0,0,0,0,0,0,0,0,0,44625,0,1440,2646,0,3955,430,0,0,2856,2310,8586,0,0,0,0,0,0,4321,0,7693,0,0,0,0,23822,0,0,0,0,0,0,0,5031,0,0,0,0,0,0,0.366671,-4.969254,0.848557,4,29
0,0,110,0,0,650,0,0,62250,1470,89640,0,0,1034,135342,0,0,352,0,1428,0,0,2244,0,1491,3317,0,1925,0,0,0,0,0,24166,0,0,0,0,0,0,0,0,0,0,0,6762,0,22092,0,5896,0,-21.336386,-18.177878,0.845084,28,29
0,0,132,0,0,1550,0,0,41475,1273,75900,0,0,1008,66807,0,0,352,0,1190,0,0,2842,0,1380,2968,0,1500,0,0,0,0,0,18924,0,0,0,0,0,0,0,0,0,0,0,6028,0,16320,0,5461,0,-21.859259,-19.152472,0.85142,29,29
0,0,99,0,0,1334,0,0,46256,1344,135954,0,0,880,0,0,0,391,0,2730,0,0,2760,0,1496,4472,0,1606,0,0,0,0,0,18564,0,0,0,0,0,0,0,0,0,0,0,5852,0,16724,0,5412,0,-22.392772,-19.965293,0.842527,30,29
0,0,143,0,0,528,0,0,48863,1062,108855,0,0,1155,0,0,0,374,0,2288,0,0,2484,0,1320,2884,0,1562,0,0,0,0,0,14338,0,0,0,0,0,0,0,0,0,0,0,4875,0,12958,0,4563,0,-22.908521,-20.917044,0.845825,31,29
7140,0,0,0,0,0,0,0,0,0,0,59631,0,0,1530,0,0,2345,0,0,3434,6627,0,0,0,0,0,0,0,8788,0,8007,0,0,0,0,12932,0,0,0,0,0,0,0,3955,0,0,0,19596,0,0,2.745951,-2.848606,0.850907,3,29
7616,0,0,0,0,0,0,0,0,0,0,57276,0,0,2464,0,0,2418,0,0,3914,7884,0,0,0,0,0,0,0,10899,0,4514,0,0,0,0,15695,0,0,0,0,0,0,0,4440,0,0,0,25668,0,0,1.978206,-2.2009,0.844327,2,29
4864,0,0,0,0,0,0,0,0,0,0,31872,0,0,2047,0,0,1596,0,0,3780,5250,0,0,0,0,0,0,0,7518,0,8415,0,0,0,0,13140,0,0,0,0,0,0,0,3164,0,0,0,19880,0,0,1.036458,-1.687755,0.844749,1,29
2976,3103,0,0,4440,0,0,0,0,0,0,8477,0,7176,2392,0,0,882,0,0,0,0,0,0,0,0,7831,21240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5040,0,0,0,0,0,0,-5.194738,3.581756,0.851765,6,32
3690,2976,0,0,2472,0,0,0,0,0,0,14532,0,0,2028,0,0,1160,0,0,0,2448,0,1960,0,0,3936,108388,0,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2813,0,0,0,16016,0,23793,-1.255096,6.894133,0.831262,7,32
2340,2520,1584,0,3069,0,0,0,0,0,0,9328,0,0,1725,0,0,0,0,0,0,23542,0,1444,0,0,5200,120818,0,63512,0,77848,0,0,0,0,0,0,0,0,0,0,0,0,2852,0,0,0,10620,0,16836,-0.006774,8.04245,0.844515,8,32
3128,2494,0,0,3168,0,0,0,0,0,0,0,0,0,279,0,0,0,0,0,0,31518,0,3300,0,0,91,0,0,97188,0,113295,0,0,0,0,0,0,0,0,0,0,0,0,2838,0,0,0,10560,0,18000,1.180783,8.938128,0.826468,9,32
2924,1587,4067,0,2275,0,0,0,0,0,0,0,0,0,1235,0,0,0,0,0,0,41311,0,189,0,0,8,0,0,102060,0,146993,0,0,0,0,0,0,0,0,0,0,0,0,2210,0,0,0,7009,0,13936,0.755946,9.990737,0.840689,10,32
2580,182,5292,0,1950,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,63220,0,0,0,0,0,0,0,124218,0,177132,0,0,0,0,0,0,0,0,0,0,0,0,1769,0,0,0,6642,0,13332,0.637911,10.988478,0.842938,11,32
2460,16,6136,0,1404,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,86346,0,0,0,0,160,0,0,33441,0,104178,0,0,0,0,0,0,0,0,0,0,0,0,225,0,0,0,495,0,11100,0.74076,12.006911,0.8458,12,32
2460,0,7860,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,36,0,10032,0.819897,12.995398,0.842547,13,32
2340,0,3808,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127428,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,8580,0.795981,13.986883,0.839774,14,32
1872,98,4368,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,84651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,7850,0.808925,14.986032,0.842269,15,32
949,420,9639,0,0,0,0,0,0,0,0,0,0,0,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6956,0.895288,16.007047,0.83968,16,32
87,420,10519,0,0,0,0,0,0,0,0,0,0,0,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61194,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,6674,1.004043,17.01368,0.845136,17,32
0,400,11480,0,0,0,0,0,0,0,0,0,0,0,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71995,0,0,0,0,0,0,0,0,0,208,0,0,0,1332,0,5712,1.021193,18.036155,0.842695,18,32
0,0,11635,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60828,0,0,0,0,0,0,0,0,0,357,0,0,0,1444,0,5207,0.988581,19.00363,0.842883,19,32
0,0,12834,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48500,0,0,0,0,0,0,0,0,0,160,0,0,0,190,0,4960,0.922496,20.010503,0.847592,20,32
0,0,13824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35616,0,0,0,0,0,1638,0,0,0,0,0,0,0,0,0,4255,0.870913,21.001408,0.844926,21,32
0,0,16038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30700,0,0,0,0,0,2752,0,0,0,0,0,0,0,0,0,4104,0.876748,22.028272,0.842629,22,32
0,0,15984,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22428,0,0,0,0,0,1978,0,0,0,0,0,0,0,0,0,3564,0.845898,23.013313,0.845644,23,32
0,0,18164,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,19908,0,0,0,0,0,2376,0,0,0,0,0,0,0,0,0,3498,0.710531,24.036855,0.846985,24,32
0,0,23520,2626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3390,0,15912,0,0,0,0,0,15912,0,0,0,0,0,0,0,0,0,2940,0.500395,25.011672,0.84319,25,32
0,0,20739,3996,870,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5593,0,2244,0,0,0,18000,0,23852,0,0,0,0,0,0,0,0,0,0,-0.933179,25.984858,0.839347,26,32
0,0,17496,5220,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4750,0,0,0,0,0,15015,0,32118,0,34,0,0,0,0,0,0,0,1547,-2.366486,26.912902,0.848158,27,32
5,0,11658,5580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5586,0,0,0,0,0,11275,0,47864,0,7544,0,0,0,0,0,0,0,1408,-4.029036,27.73514,0.853584,28,32
0,1037,6800,10230,0,0,0,1377,0,0,0,78,0,0,0,0,0,0,1690,0,0,0,0,0,0,0,0,0,0,0,0,0,12220,0,0,0,0,0,0,0,0,0,25270,0,0,0,0,0,0,0,70,-10.481133,27.04204,0.845092,29,32
0,200,5104,12529,754,0,0,0,0,0,0,0,0,0,0,0,0,0,804,0,0,0,0,0,0,0,0,0,0,0,0,0,18564,0,0,0,0,0,0,0,0,0,18972,0,0,0,11024,0,0,0,0,-13.618392,26.734036,0.845761,30,32
0,798,4160,15836,21,0,0,0,0,0,0,0,0,0,0,0,0,0,938,0,0,0,0,2530,0,0,0,0,0,0,0,0,31110,0,0,69892,0,0,0,0,0,0,58625,0,0,0,814,0,0,0,1008,-16.306938,26.36633,0.844981,31,32
12,0,3384,22790,1334,0,0,12,0,0,0,0,0,0,0,0,0,0,1122,0,0,0,0,0,0,0,0,0,0,0,0,0,57960,0,0,37336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18.609096,26.04089,0.835463,32,32
0,1633,2904,11232,0,0,0,3325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122208,0,0,24992,0,0,0,0,0,0,0,0,0,0,37698,0,0,0,0,-20.664837,25.730274,0.83951,33,32
8120,0,0,0,0,0,0,0,0,0,0,63140,0,0,1692,0,2464,1430,0,0,2828,5676,0,0,0,0,0,0,0,7742,0,8476,0,0,0,0,13310,0,0,0,0,0,0,0,3872,0,0,0,5359,0,0,1.687444,-4.078176,0.852056,4,33
8178,0,0,0,0,0,0,0,0,0,0,50020,0,0,230,0,2730,117,0,0,3465,7991,0,0,0,0,0,0,0,10640,0,11607,0,0,0,0,23735,0,0,0,0,0,0,0,5244,0,0,0,40320,0,0,1.282224,-3.759025,0.824576,3,33
6681,0,0,0,0,0,0,0,0,0,0,37206,0,1804,2256,0,4522,1300,0,0,3922,5658,171600,0,0,0,0,0,0,9020,0,10440,0,0,0,0,18615,0,0,0,0,0,0,0,4477,0,0,0,40248,0,0,0.144128,-2.990666,0.839098,2,33
2884,3776,0,45,8208,0,0,0,0,0,0,12852,0,0,3168,0,0,3683,0,0,6439,0,0,0,0,0,11016,18225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3724,0,0,0,81606,0,0,-4.990199,-0.331809,0.846433,5,33
2871,7192,0,0,10275,0,0,0,0,0,0,8742,0,0,3492,0,0,8060,0,0,7150,0,0,0,990,0,11745,23980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10374,0,0,0,74202,0,0,-5.998399,0.294761,0.832126,6,33
3264,4329,30,0,6030,0,0,0,0,2304,0,9790,0,0,3131,0,0,5940,0,0,8607,0,0,0,3555,0,19805,12702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,-6.980605,0.94403,0.844452,7,33
2457,969,154,0,3565,0,0,0,0,4018,0,7304,0,0,1485,0,0,5143,0,0,8748,0,0,0,4257,0,19276,13668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.894572,1.414821,0.844391,8,33
2520,3596,14,2,3120,0,0,0,0,3024,0,5724,0,0,882,0,0,4544,0,0,9802,0,0,0,5424,0,22528,11799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.830602,1.83474,0.848988,9,33
