Camera_0000,Camera_0001,Camera_0002,Camera_0003,Camera_0004,Camera_0005,Camera_0006,Camera_0007,Camera_0008,Camera_0009,Camera_0010,Camera_0011,x_position,y_position,z_position,unit_distance_from_origin,unit_id
5371,0,0,3872,0,0,0,0,0,0,0,0,-14.866327,2.043699,0.898272,15,25
18952,0,0,7068,0,0,0,0,0,0,0,0,-15.951902,1.284972,0.881649,16,25
11210,0,0,1058,0,0,0,0,0,0,0,0,-16.989788,0.858736,0.894552,17,25
22968,0,0,5676,0,0,0,0,0,0,0,0,-18.001512,0.396653,0.881608,18,25
8448,0,0,5805,0,0,0,0,0,0,0,0,-19.035915,0.493532,0.894081,19,25
0,0,0,5535,0,0,0,0,0,0,0,0,-20.054866,0.931472,0.890134,20,25
0,0,0,9864,0,0,0,0,0,0,0,0,-20.979095,1.053985,0.877438,21,25
0,0,0,6116,0,0,0,0,0,0,0,0,-22.01001,1.186823,0.895603,22,25
0,0,0,4970,0,0,0,0,0,0,0,0,-22.997943,1.183156,0.8935,23,25
0,0,0,6174,0,0,0,0,0,0,0,0,-23.601887,4.445176,0.881685,24,25
0,0,0,6536,0,0,0,0,0,0,0,0,-25.020525,0.590118,0.894832,25,25
0,1919,2184,0,4379,0,0,0,0,1875,0,0,4.444074,-20.290458,0.949297,20,23
0,2511,1235,0,6820,0,0,0,0,1332,0,0,3.512671,-20.71269,0.952452,21,23
0,3861,2187,0,7568,0,0,0,0,0,0,0,0.58702,-21.998518,0.949708,22,23
0,2943,1846,0,10017,0,0,0,0,1116,0,0,2.708369,-19.792615,0.940953,19,23
0,3348,2520,0,6440,0,0,0,0,2772,0,0,3.196107,-18.726179,0.939509,18,23
0,1595,2288,0,9405,0,0,0,0,2184,0,0,2.790542,-17.737249,0.948067,17,23
0,3627,1100,0,8918,0,0,0,0,536,0,0,2.19131,-16.830286,0.947927,16,23
0,3172,2726,0,8977,0,0,0,0,0,0,0,1.483473,-15.916272,0.957081,15,23
0,0,2790,0,14144,0,0,0,0,0,0,0,0.852737,-14.968742,0.955261,14,23
0,1860,3100,0,11284,0,0,0,0,0,0,0,0.225601,-13.954113,0.944468,13,23
0,5069,2884,0,17568,0,0,0,0,0,0,0,-1.200112,-12.941012,0.947841,12,23
0,9581,1292,0,28196,0,0,0,0,0,0,0,-2.084021,-11.763487,0.935684,11,23
0,9387,1952,0,0,0,0,0,0,0,0,0,-2.203916,-10.753348,0.954831,10,23
0,8120,3248,0,0,0,0,0,0,0,0,0,-1.347496,-9.871902,0.955972,9,23
0,5560,3848,0,0,0,0,0,0,0,0,0,-0.365555,-8.980413,0.945032,8,23
0,0,3090,0,0,0,0,0,0,3700,0,0,0.839025,-7.944944,0.950174,7,23
0,0,7315,4970,0,0,0,0,0,0,0,0,-4.602418,-5.265087,0.934212,6,23
0,0,5304,3944,0,0,0,0,6603,0,0,0,-3.784293,-4.654612,0.933193,5,23
12789,0,7497,5502,0,0,0,0,34656,0,0,0,-3.730396,-3.305531,0.944469,4,23
15136,0,7956,4680,0,0,0,0,46540,0,0,0,-3.74195,-1.400963,0.955408,3,23
23421,0,9519,0,0,0,0,0,46480,0,0,0,-2.970382,-0.417405,0.946949,2,23
48924,0,4455,11781,0,0,0,0,0,0,0,0,-10.781841,-8.584218,0.949829,13,271
27645,0,0,8008,0,0,0,0,0,0,0,0,-12.353099,-3.899396,0.956183,12,271
29694,0,0,8370,0,0,0,0,0,0,0,0,-11.123975,-4.474674,0.942925,11,271
39151,0,5950,8109,0,0,0,0,0,0,0,0,-9.272747,-5.902958,0.948076,10,271
0,16400,2500,0,0,0,0,0,0,0,0,0,-8.554087,-11.122045,0.951967,14,271
0,18160,0,0,0,0,0,0,0,0,0,0,-10.170287,-11.064556,0.945674,15,271
0,10659,2550,0,0,0,0,0,0,0,0,0,-11.548567,-11.085971,0.945329,16,271
0,0,3034,18984,0,0,0,0,0,0,0,0,-12.974354,-11.087368,0.953436,17,271
0,4147,2376,22278,0,0,0,0,0,0,0,0,-13.901743,-11.543491,0.944557,18,271
0,30400,1980,25284,0,0,0,0,0,0,0,0,-14.706959,-12.053168,0.929858,19,271
0,36312,0,25017,0,0,0,0,0,0,0,0,-15.808179,-12.297807,0.954242,20,271
0,32562,0,35733,0,0,0,0,0,0,0,0,-16.932985,-12.421825,0.93409,21,271
0,32980,1325,0,0,0,0,0,0,0,0,0,-16.131372,-15.011724,0.955086,22,271
0,0,1600,0,0,0,0,0,0,0,0,0,-15.83402,-16.70607,0.933467,23,271
0,27864,1496,0,0,0,0,0,0,0,0,0,-16.454883,-17.539918,0.942444,24,271
0,31395,1204,0,0,0,0,0,0,0,0,0,-17.402967,-17.978268,0.952436,25,271
0,42513,836,0,0,0,0,0,0,0,0,0,-18.329483,-18.441995,0.93972,26,271
1320,0,0,0,0,0,0,0,1349,0,0,0,-6.75291,25.889191,0.799632,26,197
960,0,0,0,0,0,0,0,0,0,0,0,-6.459711,26.228071,0.788966,27,197
1080,0,0,0,0,0,27560,0,0,0,13206,0,-5.307245,27.507946,0.792539,28,197
1037,0,0,0,0,0,17632,0,1776,0,7106,0,-4.306105,28.688849,0.790557,29,197
360,0,0,728,0,0,29204,0,2133,18944,5115,0,-3.247154,25.787589,0.783123,25,197
405,0,0,0,0,0,36072,0,2050,38642,5005,0,-3.235138,24.781284,0.795734,24,197
781,0,0,0,0,0,0,0,2100,0,0,0,-7.815232,22.553909,0.789356,23,197
1368,0,0,0,0,0,0,0,2697,0,0,0,-7.280823,21.816729,0.775089,22,197
0,0,0,558,0,0,58056,0,2700,51729,0,0,-4.143391,21.572724,0.789451,21,197
234,0,0,0,0,0,48204,0,2790,41536,0,0,-3.935535,20.574701,0.793398,20,197
0,0,0,0,0,0,4469,0,3384,31392,0,0,-3.704717,19.649257,0.781272,19,197
561,0,0,390,0,0,0,0,3136,31130,0,0,-3.378133,18.664169,0.793214,18,197
1944,0,0,0,0,0,0,0,2610,23715,0,2432,-3.140375,17.716996,0.786156,17,197
1323,0,0,0,0,0,0,0,0,0,0,4107,-11.575291,27.682964,0.779023,30,197
2610,0,0,1404,0,1568,0,0,0,0,0,0,-23.065682,16.062782,0.799132,28,84
2050,0,0,1728,0,2992,0,0,0,0,0,0,-22.223683,18.638159,0.783013,29,84
0,0,0,1428,0,1330,0,9702,0,0,0,0,-21.666931,20.765601,0.797094,30,84
0,0,0,1430,0,0,0,13398,0,0,0,0,-21.713727,22.172061,0.797432,31,84
0,0,0,1408,0,0,0,8052,0,0,0,0,-21.687729,23.553548,0.796525,32,84
0,0,0,1323,0,0,0,15376,0,0,0,0,-21.612697,24.94457,0.798555,33,84
0,0,0,1180,0,0,0,25641,0,0,0,0,-21.148364,26.634569,0.775214,34,84
1254,0,0,684,0,0,0,0,0,0,0,5934,-13.039851,24.765689,0.793013,27,84
1449,0,0,247,0,0,0,0,0,0,0,6566,-12.511658,23.922388,0.778799,26,84
1512,0,0,0,0,2340,0,0,0,0,0,3151,-13.808267,22.029331,0.770681,25,84
1380,0,0,0,0,0,0,0,1716,0,0,0,-7.11921,23.924358,0.792728,24,84
1470,0,0,0,0,0,0,0,2730,0,0,0,-7.45883,22.771046,0.792218,23,84
1428,0,0,0,0,0,0,0,3135,0,0,0,-7.506768,21.721874,0.788121,22,84
1296,0,0,1216,0,0,0,0,0,0,0,9628,-11.678644,18.593224,0.793388,21,84
2905,0,0,1472,0,0,0,0,0,0,0,15717,-11.343168,17.660433,0.785976,20,84
0,0,1701,0,0,0,0,0,0,2666,0,0,0.878133,-7.147291,0.791359,7,17
0,0,1909,0,0,0,0,0,0,0,0,0,0.160152,-8.043688,0.793158,8,17
0,4945,0,0,0,0,0,0,0,0,0,0,-0.65841,-9.00541,0.789684,9,17
0,4920,1880,0,0,0,0,0,0,0,0,0,-1.412048,-9.932627,0.794758,10,17
0,4880,2070,0,0,0,0,0,0,0,0,0,-2.122903,-10.8128,0.792697,11,17
0,6222,2376,0,22826,0,0,0,0,0,0,0,-2.393989,-11.77862,0.793836,12,17
0,4758,2184,0,15368,0,0,0,0,0,0,0,-2.50728,-12.777626,0.783471,13,17
0,3872,1134,0,13608,0,0,0,0,0,0,0,-2.528861,-13.78542,0.796417,14,17
0,4524,2002,0,23165,0,0,0,0,0,0,0,-2.527365,-14.801674,0.778207,15,17
0,0,2496,0,0,0,0,0,0,1769,0,0,1.367512,-6.841822,0.785851,6,17
0,0,2475,0,0,0,0,0,0,3080,0,0,1.466534,-5.774251,0.786704,5,17
0,0,4176,0,0,0,0,0,26384,2937,0,0,1.464952,-4.743766,0.785187,4,17
0,0,3000,0,0,0,0,0,20405,3128,0,0,1.173851,-3.798713,0.792128,3,17
0,0,3968,0,0,0,0,0,32560,3420,0,0,0.726859,-2.899568,0.776318,2,17
0,0,4884,0,0,0,0,0,19584,3465,0,0,0.126818,-1.98698,0.792034,1,17
0,0,0,0,18966,0,0,0,0,0,0,0,-10.464548,-12.140606,0.787965,16,17
0,0,0,0,20116,0,0,0,0,0,0,0,-10.708555,-13.206261,0.793198,17,17
0,14136,0,0,6688,0,0,0,0,0,0,0,-11.015863,-14.273995,0.785269,18,17
840,0,0,572,0,0,0,0,2520,4895,0,3596,1.778714,17.076611,0.799631,17,33
1872,0,0,455,0,0,0,0,1794,3965,490,4144,1.382067,17.992256,0.792841,18,33
1748,0,0,0,0,0,0,0,0,13992,40885,768,1.279026,18.959959,0.787046,19,33
1584,0,0,0,0,0,0,0,0,8001,54756,0,1.288396,19.986334,0.793383,20,33
440,0,0,273,0,0,53872,0,1375,14880,57670,1008,1.168764,20.982755,0.786361,21,33
1656,0,0,0,0,0,68445,0,0,24900,38054,4343,0.067909,22.001826,0.784611,22,33
0,0,0,0,0,0,72163,0,2288,67064,0,0,-3.972045,22.671002,0.794987,23,33
221,0,0,714,0,0,55413,0,1932,61182,2656,4212,-4.029054,23.66147,0.7775,24,33
216,0,0,564,0,0,41602,0,1377,42813,20720,704,-4.176113,24.652926,0.792707,25,33
1220,0,0,0,0,0,31110,0,0,0,10304,0,-4.29118,25.650804,0.784207,26,33
930,0,0,0,0,0,29046,0,0,0,0,0,-4.188588,26.707517,0.791944,27,33
429,0,0,0,0,0,10850,0,1232,0,13440,0,1.818126,27.997126,0.791828,28,33
840,0,0,0,0,0,2924,0,0,0,11058,1702,1.707595,28.965474,0.789601,29,33
2241,0,0,0,0,0,0,0,2407,19908,0,0,-2.948936,16.736867,0.791508,16,33
3276,0,0,0,0,0,0,0,3663,0,0,5668,1.863616,15.877102,0.778318,15,33
0,2052,1056,0,6401,0,0,0,0,0,0,0,-0.566311,-17.295073,0.799632,17,250
0,0,1898,0,10148,0,0,0,0,0,0,0,-0.965789,-16.96816,0.772721,16,250
0,3042,1155,0,11286,0,0,0,0,0,0,0,-2.483627,-15.800272,0.788283,15,250
0,3090,0,0,17821,0,0,0,0,0,0,0,-4.572788,-14.282006,0.790963,14,250
0,0,1241,0,11100,0,0,0,0,0,0,0,-3.910138,-17.597342,0.786711,18,250
0,3565,0,0,10032,0,0,0,0,0,0,0,-2.876879,-18.781149,0.794473,19,250
0,2970,1242,0,4268,0,0,0,0,0,0,0,0.631678,-19.990199,0.789433,20,250
0,2046,2075,0,6705,0,0,0,0,1104,0,0,4.013199,-13.401768,0.79064,13,250
0,2784,2106,0,8112,0,0,0,0,0,0,0,3.746985,-12.410755,0.797009,12,250
0,4128,2324,0,14329,0,0,0,0,0,0,0,3.452645,-11.489765,0.786932,11,250
0,1932,378,0,5226,0,0,0,0,0,0,0,2.476997,-20.910408,0.794291,21,250
0,2464,0,0,4788,0,0,0,0,0,0,0,3.107019,-21.779984,0.786756,22,250
2552,0,0,620,0,0,0,0,5130,0,0,0,-8.209854,21.308817,0.933611,22,198
2670,0,0,1360,0,0,0,0,5520,0,0,0,-8.285959,20.366484,0.912223,21,198
2883,0,0,0,0,0,0,0,5664,0,0,0,-8.322102,19.252998,0.927582,20,198
3135,0,0,0,0,0,0,0,6096,0,0,0,-8.292714,18.194556,0.914404,19,198
3400,0,0,1210,0,0,0,0,4224,0,0,0,-8.294748,17.060305,0.929632,18,198
3672,0,0,572,0,0,0,0,3425,0,0,10164,-8.290663,15.927898,0.922306,17,198
4028,0,0,1125,0,0,0,0,825,0,0,11502,-8.48324,14.711929,0.922114,16,198
4440,0,0,1586,0,0,0,0,0,0,0,11147,-8.851539,13.281964,0.921977,15,198
5074,0,0,1593,0,0,0,0,0,0,0,23594,-9.235703,11.819071,0.921377,14,198
4961,0,0,2436,0,0,0,0,0,0,0,24390,-8.672762,10.964669,0.917128,13,198
5940,0,0,2760,0,0,0,0,0,0,0,36166,-9.187563,9.170444,0.912812,12,198
5934,0,0,0,0,0,0,0,0,0,0,50690,-9.077982,7.840181,0.907655,11,198
3008,0,0,510,0,0,0,0,0,0,0,14976,-13.671934,18.543665,0.926228,23,198
7056,0,0,3600,0,0,0,0,0,0,0,42560,-9.282958,5.885203,0.924743,10,198
7300,0,0,2450,0,0,0,0,0,0,0,52050,-7.813295,6.178217,0.925712,9,198
29792,0,8083,6192,0,0,0,0,0,0,0,0,-8.023953,-4.01966,0.924939,8,198
7897,0,0,4181,0,50160,0,0,0,0,0,0,-18.060709,6.646088,0.933611,19,85
8906,0,0,5616,0,48720,0,0,0,0,0,0,-17.882679,6.412341,0.893037,18,85
7750,0,0,1272,0,38420,0,0,0,0,0,0,-17.05467,5.729363,0.921275,17,85
8690,0,0,2712,0,28608,0,0,0,0,0,0,-16.113457,5.218997,0.927055,16,85
12008,0,0,6384,0,1820,0,0,0,0,0,0,-15.306911,4.637983,0.909755,15,85
9690,0,0,2900,0,0,0,0,0,0,0,0,-14.543939,3.653943,0.921972,14,85
7614,0,0,4256,0,0,0,0,0,0,0,0,-13.313739,4.205616,0.912903,13,85
9960,0,0,3795,0,0,0,0,0,0,0,0,-12.538985,3.3554,0.928808,12,85
15075,0,0,5320,0,0,0,0,0,0,0,0,-11.912704,-1.282726,0.925653,11,85
18450,0,0,6288,0,0,0,0,0,0,0,0,-10.898298,-1.466449,0.91452,10,85
14626,0,0,3212,0,0,0,0,0,0,0,0,-9.980998,-0.179139,0.923322,9,85
15561,0,0,4968,0,0,0,0,0,0,0,0,-8.658789,2.411765,0.888604,8,85
2820,0,0,1020,0,0,0,0,6027,0,0,5400,-7.283134,18.631304,0.917278,20,85
2639,0,0,0,0,0,0,0,5265,0,0,0,-7.434577,19.641644,0.922826,21,85
2848,0,0,0,0,0,0,0,5290,0,0,0,-7.787839,20.579697,0.916945,22,85
1870,0,0,0,0,0,0,0,4500,0,0,0,-7.898685,21.610309,0.907989,23,85
2050,0,0,0,0,0,0,0,4305,0,0,1540,-8.23264,22.553896,0.921816,24,85
2241,0,0,0,0,0,0,0,2847,0,0,2408,-8.429695,23.576917,0.927784,25,85
2000,0,0,384,0,0,0,0,2028,0,0,2660,-8.763522,24.517301,0.906318,26,85
0,0,0,0,0,0,0,0,4214,0,0,2812,-9.243308,25.376104,0.92263,27,85
0,0,0,0,0,0,0,0,0,0,0,8357,-10.753382,25.861599,0.911341,28,85
0,0,7497,0,0,0,0,0,41968,4928,0,0,1.098209,-3.201087,0.922008,3,29
0,0,6580,0,0,0,0,0,43090,4601,0,0,0.655244,-3.960264,0.919693,4,29
0,0,3871,0,0,0,0,0,34515,1598,0,0,0.037922,-5.027212,0.92007,5,29
0,0,3276,0,0,0,0,0,3956,0,0,0,-0.288172,-5.994011,0.916298,6,29
0,0,4141,0,0,0,0,0,0,0,0,0,-0.603728,-6.986254,0.9227,7,29
0,0,5428,0,0,0,0,0,0,0,0,0,-1.363977,-7.894088,0.907723,8,29
0,6916,3811,0,0,0,0,0,0,0,0,0,0.384485,-9.016634,0.921538,9,29
0,5670,2400,0,0,0,0,0,0,3441,0,0,1.408652,-9.940856,0.923113,10,29
0,5160,3024,0,0,0,0,0,0,3150,0,0,2.486067,-10.727793,0.931129,11,29
0,4840,3150,0,10860,0,0,0,0,2701,0,0,4.347081,-11.227677,0.90406,12,29
0,5450,3570,0,14532,0,0,0,0,2201,0,0,4.498028,-12.214477,0.923734,13,29
0,2484,3230,0,8160,0,0,0,0,1920,0,0,4.623755,-13.232648,0.926131,14,29
0,6254,3230,0,14924,0,0,0,0,1134,0,0,4.604706,-14.279018,0.905412,15,29
0,2544,2976,0,5152,0,0,0,0,2048,0,0,4.693117,-15.330721,0.930894,16,29
0,0,7008,0,0,0,0,0,38532,4788,0,0,0.054904,-2.979643,0.925106,2,29
0,0,7854,5876,0,0,0,0,37169,2178,0,0,-0.434201,-1.931824,0.923868,1,29
0,0,9291,4662,0,0,0,0,35520,5929,0,0,0.0619,-0.983177,0.923637,0,29
0,0,0,8964,0,0,0,0,0,0,0,0,-19.778429,-2.515132,0.933611,19,283
0,0,0,9006,0,0,0,0,0,0,0,0,-18.851404,-2.181641,0.922142,18,283
28304,0,0,8493,0,0,0,0,0,0,0,0,-17.929137,-1.488291,0.91077,17,283
15610,0,0,5904,0,0,0,0,0,0,0,0,-16.976277,-0.872976,0.928664,16,283
23214,0,0,6075,0,0,0,0,0,0,0,0,-15.98971,-0.294267,0.920774,15,283
20944,0,0,5328,0,0,0,0,0,0,0,0,-14.865299,-1.854841,0.925115,14,283
26136,0,0,10212,0,0,0,0,0,0,0,0,-13.601325,-3.272007,0.917681,13,283
12152,0,0,5580,0,0,0,0,0,0,0,0,-12.966888,0.85367,0.914357,12,283
7920,0,0,4255,0,0,0,0,0,0,0,0,-11.618875,2.877723,0.92663,11,283
7216,0,0,4536,0,0,0,0,0,0,0,0,-10.304978,3.820173,0.908902,10,283
12496,0,0,4218,0,0,0,0,0,0,0,0,-9.629929,2.668016,0.909696,9,283
9990,0,0,3648,0,0,0,0,0,0,0,0,-8.83585,1.565878,0.919958,8,283
12805,0,0,4368,0,0,0,0,0,0,0,0,-7.969599,0.585767,0.920481,7,283
9408,0,0,3224,0,0,0,0,26100,0,0,0,-6.087912,3.396681,0.925909,6,283
11834,0,5412,4294,0,0,0,0,34768,0,0,0,-5.941331,0.732197,0.921583,5,283
16206,0,7473,3570,0,0,0,0,48450,0,0,0,-4.813877,-1.301548,0.923763,4,283
3744,0,0,2241,0,0,0,0,0,0,0,25542,-13.215452,15.212707,0.932749,20,261
3600,0,0,2054,0,0,0,0,0,0,0,20250,-12.617683,16.788597,0.912638,21,261
3264,0,0,1875,0,0,0,0,0,0,0,16524,-12.222376,18.302302,0.918251,22,261
1800,0,0,792,0,0,0,0,0,0,0,9487,-11.091465,20.152387,0.918863,23,261
3570,0,0,2080,0,0,0,0,0,0,0,19635,-11.957372,16.008385,0.921741,19,261
3780,0,0,2050,0,0,0,0,0,0,0,22278,-11.503106,15.090914,0.915751,18,261
2790,0,0,513,0,0,0,0,0,0,0,12816,-12.224577,20.713968,0.929097,24,261
2580,0,0,0,0,0,0,0,0,0,0,10985,-12.137755,21.865007,0.907779,25,261
2324,0,0,0,0,0,0,0,0,0,0,9920,-12.123971,23.024618,0.926513,26,261
2296,0,0,0,0,0,0,0,0,0,0,9891,-12.192188,24.107485,0.925515,27,261
2133,0,0,0,0,0,0,0,0,0,0,8820,-12.109549,25.297439,0.923652,28,261
3434,0,0,1512,0,0,0,0,5670,0,0,10432,-7.861159,16.189571,0.91923,17,261
833,0,0,810,0,0,17340,0,1886,0,15680,702,-0.460343,29.027844,0.921096,29,261
1620,0,0,1054,0,0,0,0,2997,0,0,11340,-8.180167,14.891456,0.928644,16,261
4180,0,0,1782,0,0,0,0,0,0,0,12150,-8.320592,13.628952,0.923056,15,261
4329,0,0,1909,0,0,0,0,0,0,0,20655,-8.572859,12.295208,0.925382,14,261
4880,0,0,990,0,0,0,0,0,0,0,28100,-8.733399,10.937906,0.906209,13,261
5888,0,0,2492,0,0,0,0,0,0,0,35960,-8.890552,9.478974,0.908264,12,261
26362,0,2940,5670,0,0,0,0,0,0,0,0,-5.832037,-3.918262,0.93275,7,279
28569,0,7367,7260,0,0,0,0,0,0,0,0,-5.752377,-3.98017,0.905582,6,279
0,0,4758,0,0,0,0,0,0,0,0,0,-3.364748,-7.266341,0.92974,8,279
0,0,5330,0,0,0,0,0,3432,0,0,0,-2.003207,-5.646088,0.918812,5,279
0,0,6120,0,0,0,0,0,29322,0,0,0,-1.765176,-4.672701,0.92275,4,279
0,0,6300,0,0,0,0,0,42160,0,0,0,-1.320851,-3.75332,0.918327,3,279
0,0,8046,4602,0,0,0,0,34125,0,0,0,-1.368399,-2.623698,0.914299,2,279
0,0,9882,5777,0,0,0,0,43815,0,0,0,-1.727291,-1.006823,0.908687,1,279
40,0,7656,0,0,0,0,0,25392,4699,0,0,-0.709366,0.697505,0.922587,0,279
0,0,5612,0,0,0,0,0,0,0,0,0,-5.189451,-7.365964,0.914054,9,279
0,0,2728,0,0,0,0,0,0,0,0,0,-6.204018,-8.381556,0.907029,10,279
2522,0,4760,0,0,0,0,0,0,0,0,0,-6.897475,-8.571625,0.907276,11,279
56400,0,5106,13280,0,0,0,0,0,0,0,0,-9.273851,-7.631332,0.923729,12,279
71314,0,6161,9840,0,0,0,0,0,0,0,0,-10.82065,-7.205613,0.911558,13,279
35010,0,2880,11832,0,0,0,0,0,0,0,0,-11.920698,-7.351198,0.927271,14,279
30176,0,0,7515,0,0,0,0,0,0,0,0,-13.941226,-5.645614,0.930534,15,279
40125,0,0,14028,0,0,0,0,0,0,0,0,-15.10558,-5.343041,0.917842,16,279
33390,0,0,9460,0,0,0,0,0,0,0,0,-16.241491,-5.104707,0.924298,17,279
4686,0,0,6794,0,0,0,0,0,0,0,0,-17.791988,-2.777958,0.927079,18,279
0,0,0,10952,0,0,0,0,0,0,0,0,-18.96524,-1.306461,0.906804,19,279
0,0,0,8690,0,0,0,0,0,0,0,0,-19.904634,-2.038629,0.913614,20,279
0,0,0,9486,0,0,0,0,0,0,0,0,-20.386018,-5.091522,0.909989,21,279
37851,0,0,8037,0,0,0,0,0,0,0,0,-11.741388,-5.728509,0.977414,13,257
38528,0,0,8568,0,0,0,0,0,0,0,0,-11.721703,-5.590087,0.955008,12,257
31928,0,0,8058,0,0,0,0,0,0,0,0,-11.195771,-4.261979,0.966691,11,257
21074,0,0,5964,0,0,0,0,0,0,0,0,-10.698963,-2.506329,0.966551,10,257
10241,0,0,3150,0,0,0,0,0,0,0,0,-13.984309,0.680916,0.962268,14,257
19552,0,0,5400,0,0,0,0,0,0,0,0,-14.977169,0.973319,0.954783,15,257
19505,0,0,6248,0,0,0,0,0,0,0,0,-15.992091,-0.910866,0.965917,16,257
34568,0,0,9063,0,0,0,0,0,0,0,0,-16.494735,-4.138363,0.970165,17,257
0,0,0,9381,0,0,0,0,0,0,0,0,-17.434451,-4.481722,0.956835,18,257
0,0,0,11407,0,0,0,0,0,0,0,0,-18.295316,-5.256298,0.959418,19,257
0,0,0,12180,0,0,0,0,0,0,0,0,-19.085527,-5.991296,0.966399,20,257
0,0,0,13845,0,0,0,0,0,0,0,0,-19.933374,-6.665043,0.971766,21,257
0,0,0,13200,0,0,0,0,0,0,0,0,-21.505526,-4.638788,0.964164,22,257
0,0,0,25844,0,0,0,0,0,0,0,0,-20.170563,-11.095643,0.960719,23,257
0,0,0,33176,0,0,0,0,0,0,0,0,-20.869631,-11.858484,0.952999,24,257
0,0,0,38940,0,0,0,0,0,0,0,0,-21.57237,-12.685294,0.973743,25,257
0,65076,0,45981,0,0,0,0,0,0,0,0,-22.221325,-13.540736,0.970514,26,257
0,233024,0,62764,0,0,0,0,0,0,0,0,-22.946969,-14.253539,0.933163,27,257
0,195570,0,90306,0,0,0,0,0,0,0,0,-23.441814,-15.332436,0.971107,28,257
0,224960,0,116745,0,0,0,0,0,0,0,0,-23.980415,-16.313703,0.949615,29,257
0,0,0,122820,0,0,0,0,0,0,0,0,-24.484333,-17.347421,0.967206,30,257
0,0,0,64575,0,0,0,0,0,0,0,0,-24.839562,-18.595894,0.961811,31,257
0,0,0,20584,0,0,0,0,0,0,0,0,-23.403908,-7.529592,0.96501,24,267
0,0,0,20172,0,0,0,0,0,0,0,0,-24.065243,-6.806168,0.958427,25,267
0,0,0,15114,0,0,0,0,0,0,0,0,-23.123852,-6.398887,0.971074,23,267
0,0,0,8576,0,0,0,0,0,0,0,0,-22.297974,-5.499157,0.965141,22,267
0,0,0,11440,0,0,0,0,0,0,0,0,-21.45911,-4.629525,0.970494,21,267
0,0,0,10440,0,0,0,0,0,0,0,0,-20.693097,-3.433568,0.958424,20,267
0,0,0,8964,0,0,0,0,0,0,0,0,-19.933183,-1.578612,0.960899,19,267
15336,0,0,5513,0,0,0,0,0,0,0,0,-18.988138,0.400299,0.958596,18,267
15522,0,0,5796,0,0,0,0,0,0,0,0,-17.933306,1.365592,0.958306,17,267
8736,0,0,3648,0,36974,0,0,0,0,0,0,-15.720722,6.42992,0.962671,16,267
5000,0,0,2156,0,0,0,0,0,0,0,47280,-12.414893,10.091035,0.972016,15,267
6248,0,0,3090,0,0,0,0,0,0,0,41674,-12.410017,8.375601,0.962099,14,267
4320,0,0,3424,0,0,0,0,0,0,0,34776,-12.230209,6.745205,0.966383,13,267
8476,0,0,5264,0,0,0,0,0,0,0,0,-12.063813,4.773346,0.954933,12,267
7866,0,0,3220,0,0,0,0,0,0,0,0,-11.244559,4.030832,0.967313,11,267
10974,0,0,5865,0,0,0,0,0,0,0,0,-10.365507,3.559669,0.957711,10,267
11880,0,0,4407,0,0,0,0,0,0,0,0,-9.472201,3.057354,0.970045,9,267
8096,0,0,2691,0,0,0,0,0,0,0,0,-8.605439,2.518175,0.969965,8,267
12852,0,0,5217,0,0,0,0,0,0,0,0,-7.779484,1.863348,0.949825,7,267
18542,0,8778,6700,0,0,0,0,0,0,0,0,-6.604508,-2.315955,0.963681,6,267
17751,0,14400,5994,0,0,0,0,49932,0,0,0,-5.588952,2.115273,0.947312,5,267
13020,0,5535,3920,0,0,0,0,28314,0,0,0,-4.602431,1.790977,0.965656,4,267
15096,0,10561,3565,0,0,0,0,36612,0,0,0,-3.961428,0.505516,0.963556,3,267
10260,0,15192,3330,0,0,0,0,28886,0,0,0,-5.691317,2.863634,0.976369,6,204
13468,0,6987,5390,0,0,0,0,28800,0,0,0,-5.460977,2.416217,0.961373,5,204
18312,0,8215,7080,0,0,0,0,47988,0,0,0,-4.975691,-0.428634,0.953526,4,204
150,0,9086,5632,0,0,0,0,29900,0,0,0,-2.870332,-2.745241,0.964061,3,204
0,0,5031,0,0,0,0,0,0,0,0,0,-1.409697,-6.861419,0.945611,7,204
0,0,4680,0,0,0,0,0,0,0,0,0,-1.878652,-7.813464,0.954239,8,204
0,0,2178,0,0,0,0,0,0,0,0,0,-0.125969,-9.031231,0.96509,9,204
0,4726,2046,0,0,0,0,0,0,0,0,0,0.113999,-10.024241,0.969707,10,204
0,7980,4218,0,0,0,0,0,0,0,0,0,0.508792,-11.020785,0.957544,11,204
0,4864,2929,0,15620,0,0,0,0,0,0,0,0.953155,-11.996916,0.969065,12,204
0,2794,3536,0,13144,0,0,0,0,0,0,0,1.217405,-12.965031,0.962346,13,204
0,4788,3200,0,16146,0,0,0,0,0,0,0,1.169353,-14.02406,0.964445,14,204
0,3875,2673,0,10400,0,0,0,0,0,0,0,1.479117,-14.972583,0.969752,15,204
0,4674,2688,0,8775,0,0,0,0,0,0,0,1.608517,-15.930186,0.960191,16,204
0,5310,2668,0,15456,0,0,0,0,0,0,0,1.810962,-16.912844,0.950504,17,204
0,2835,2225,0,9800,0,0,0,0,0,0,0,2.090631,-17.901448,0.95981,18,204
0,9750,2314,0,30613,0,0,0,0,0,0,0,-4.382179,-18.490741,0.959571,19,204
0,8400,2210,0,22161,0,0,0,0,0,0,0,-4.7967,-19.444197,0.968346,20,204
