Camera_0000,Camera_0001,Camera_0002,Camera_0003,Camera_0004,Camera_0005,Camera_0006,Camera_0007,Camera_0008,Camera_0009,x_position,y_position,z_position,unit_distance_from_origin,unit_id
3996,0,0,6533,0,0,0,0,0,0,-5.693686,-1.847016,0.930248,5,350
4012,0,0,5535,0,0,0,0,0,0,-4.939574,0.719741,0.944035,4,350
1606,0,17250,0,0,0,0,0,0,0,-6.888569,-17.731465,0.931158,19,350
1491,15416,36352,0,0,0,0,0,0,0,-7.170752,-18.690457,0.923273,20,350
1518,11960,21141,0,0,0,0,0,0,0,-7.525975,-19.619243,0.923112,21,350
0,14820,0,0,0,0,0,0,0,0,-9.037425,-20.061476,0.938083,22,350
1320,23848,0,0,0,0,0,0,0,0,-13.650947,-18.512424,0.945392,23,350
0,24138,0,0,0,0,18407,0,0,0,-17.66952,-21.124833,0.949194,27,2
0,33681,0,0,0,0,22560,0,0,0,-17.751936,-20.291705,0.918455,26,2
0,35712,0,4183,0,0,30135,0,0,0,-18.527419,-18.197638,0.938548,25,2
540,86526,0,44368,0,0,34020,0,0,0,-18.213261,-17.112419,0.927429,24,2
0,63632,0,0,0,0,24206,0,0,0,-20.131463,-19.498042,0.937286,28,2
0,135605,0,0,0,0,33120,0,0,0,-23.361075,-17.321374,0.939733,29,2
0,271810,0,0,0,0,43428,0,0,0,-24.073364,-17.913446,0.93578,30,2
0,0,0,0,0,0,25520,0,0,0,-24.955245,-18.411066,0.943518,31,2
0,0,0,43086,0,0,38533,0,0,0,-20.3463,-12.726375,0.923975,23,2
4232,0,0,4140,0,0,0,0,0,22606,-11.343245,4.488184,0.938323,12,13
0,0,0,6608,0,0,0,0,0,40386,-11.207363,4.264174,0.90349,11,13
0,0,0,3658,0,0,0,0,0,703,-10.396966,3.521566,0.939792,10,13
1104,0,0,2975,0,0,0,0,0,0,-9.555369,2.932381,0.94797,9,13
0,0,0,7616,0,0,0,0,0,0,-8.718163,2.202258,0.919785,8,13
0,0,0,2541,0,0,0,0,0,0,-7.748872,1.385448,0.931973,7,13
3738,0,0,4104,0,0,0,0,0,24672,-12.148333,4.639972,0.910466,13,13
3434,0,0,3640,0,0,0,0,0,16872,-12.647411,6.041852,0.938126,14,13
546,0,0,4140,0,0,0,0,0,17352,-14.025547,5.347181,0.933225,15,13
2028,0,24206,16985,0,0,0,0,0,0,-12.631186,-9.849919,0.93503,16,13
1890,0,42816,21648,0,0,0,0,0,0,-13.055642,-10.929147,0.937746,17,13
0,0,13182,24384,0,0,0,0,0,0,-14.041584,-11.298686,0.923986,18,13
783,0,0,22227,0,0,0,0,0,0,-15.651786,-10.795895,0.938335,19,13
1272,0,0,24645,0,0,0,0,0,0,-16.421971,-11.474291,0.935174,20,13
0,0,0,15540,0,0,0,0,0,0,-13.570757,-9.176791,0.949752,16,336
2280,0,0,12545,0,0,0,0,0,0,-15.672001,-6.656682,0.932116,17,336
0,0,0,9650,0,0,0,0,0,0,-16.994413,-6.013447,0.940585,18,336
2133,0,0,12352,0,0,0,0,0,0,-14.295925,-7.131584,0.940316,15,336
3060,0,0,10032,0,0,0,0,0,0,-13.932795,-5.553213,0.939326,14,336
1240,0,0,8496,0,0,0,0,0,0,-18.576502,-4.095003,0.939333,19,336
3675,0,0,6708,0,0,0,0,0,0,-13.70379,-2.858034,0.932233,13,336
2720,0,0,12474,0,0,0,0,0,0,-12.183968,-4.501196,0.912492,12,336
1564,0,0,6270,0,0,0,0,0,0,-10.940535,-4.90276,0.942802,11,336
575,0,0,6837,0,0,0,0,0,0,-9.670061,-5.226915,0.923069,10,336
1820,0,0,6149,0,0,0,0,0,0,-9.843763,-1.690877,0.942961,9,336
0,0,0,4012,0,0,0,0,0,18720,-19.192666,5.80648,0.936324,20,336
0,0,0,4104,0,0,0,0,0,0,-20.035731,6.318743,0.929174,21,336
0,0,0,3503,0,0,0,0,0,11124,-20.711905,7.575957,0.931667,22,336
0,0,0,4746,0,0,0,0,0,14819,-21.534302,8.207404,0.939904,23,336
0,0,0,4360,0,0,0,0,0,11904,-22.094469,9.405455,0.942416,24,336
0,0,0,3848,0,0,0,0,0,9690,-22.321889,11.266165,0.931422,25,336
0,0,0,3528,0,0,0,0,0,8208,-22.333081,13.340211,0.946394,26,336
0,0,0,3003,0,0,0,0,0,5715,-22.165307,15.443528,0.945769,27,336
0,0,0,2635,0,0,0,0,0,2600,-21.865191,17.520874,0.93928,28,336
0,0,0,2656,2175,0,0,0,5643,1558,-21.883135,19.067701,0.926105,29,336
0,0,0,2160,0,0,0,0,18984,1216,-21.836531,20.612473,0.940933,30,336
0,0,0,2128,4320,0,0,0,18966,1344,-21.731356,22.108066,0.936269,31,336
0,0,0,1464,0,0,0,0,0,1404,-21.650864,23.604822,0.932356,32,336
0,0,0,1512,0,0,0,0,0,0,-21.594802,24.986973,0.933346,33,336
5208,0,0,1220,0,0,0,0,0,7105,-8.717755,14.082622,0.949752,16,28
3337,0,0,2241,0,0,0,0,0,6960,-8.812187,13.346589,0.943477,15,28
0,0,0,2523,0,0,0,0,0,8100,-8.968726,12.006307,0.944177,14,28
0,0,0,3008,0,0,0,0,0,10880,-8.938497,10.728462,0.93581,13,28
1598,0,0,3201,0,0,0,0,0,12880,-9.0637,9.296504,0.937973,12,28
9440,0,0,2573,0,0,0,0,0,9338,-11.827619,12.217259,0.927892,17,28
0,0,0,2581,0,0,0,0,0,7800,-11.904412,13.531549,0.938871,18,28
0,0,0,2322,0,0,0,0,0,6204,-12.10552,14.676252,0.932456,19,28
0,0,0,2100,0,0,0,0,0,5670,-12.225114,15.904612,0.941201,20,28
0,0,0,2296,0,0,0,0,0,5980,-12.449231,16.91336,0.928301,21,28
0,0,0,2940,0,0,0,0,0,14400,-8.14768,8.784991,0.942732,11,28
2016,0,0,2800,0,0,0,0,0,0,-7.719597,7.754978,0.938084,10,28
0,0,0,3570,0,0,0,0,0,0,-7.260294,6.871464,0.934047,9,28
0,0,0,3816,0,0,0,0,0,0,-6.78621,5.851241,0.939305,8,28
8062,0,0,4646,0,0,0,0,0,0,-5.266761,6.008743,0.921352,7,28
6956,0,0,3663,0,0,0,0,0,0,-2.252624,6.624552,0.918811,6,28
6909,0,0,3366,0,0,0,0,0,0,-1.838396,5.62064,0.940305,5,28
5984,0,0,3366,0,0,0,0,0,0,-2.062944,4.553929,0.924804,4,28
5418,0,0,3850,0,0,0,0,0,0,-2.653649,2.9827,0.926353,3,28
0,0,0,3198,0,0,0,0,0,0,1.767028,2.41916,0.930277,2,28
0,0,0,4859,0,2898,0,0,0,0,1.559627,1.204043,0.938284,1,28
0,0,0,4602,0,1060,0,0,0,0,0.993424,0.025968,0.943269,0,28
0,0,0,2523,0,0,0,0,0,4608,-22.274705,15.623567,0.901924,27,38
0,0,0,2581,0,0,0,0,0,3618,-22.327194,15.146957,0.906869,26,38
0,0,0,2604,0,0,0,0,0,6278,-22.307513,13.330749,0.911109,25,38
0,0,0,2970,0,0,0,0,0,7406,-22.209864,11.4463,0.906484,24,38
0,0,0,3604,0,0,0,0,0,10556,-22.200637,9.091382,0.905266,23,38
0,0,0,1254,0,0,0,0,0,8624,-21.608135,7.804399,0.913038,22,38
0,0,0,4968,0,0,0,0,0,15876,-20.666857,7.509066,0.903793,21,38
0,0,0,5145,0,0,0,0,0,17190,-19.377251,8.091441,0.893613,20,38
0,0,0,2727,0,0,0,0,0,8055,-17.829035,9.01805,0.901286,19,38
0,0,0,3016,0,0,0,0,0,10388,-17.216246,8.026421,0.898837,18,38
0,0,0,3675,0,0,0,0,0,12462,-16.455479,7.272261,0.890423,17,38
2112,0,0,2040,0,0,0,0,0,8730,-15.150684,7.702866,0.900439,16,38
0,0,0,1564,0,0,0,0,0,8183,-12.141764,10.351891,0.905534,15,38
0,0,0,0,0,0,0,0,0,9412,-12.00538,8.91477,0.900225,14,38
0,0,0,3400,0,0,0,0,0,13333,-11.658318,7.710473,0.89014,13,38
0,0,0,3939,0,0,0,0,0,16849,-10.98088,6.943682,0.893899,12,38
0,0,0,0,17301,0,0,4230,0,630,-8.024802,26.849598,0.899656,28,38
0,0,0,0,4050,0,0,0,41202,0,-14.038617,26.059503,0.915026,29,282
0,0,0,752,9856,0,0,0,54492,819,-12.986701,25.925655,0.904857,28,282
0,0,0,0,11571,0,0,0,0,1890,-10.651185,25.891978,0.901682,27,282
0,0,0,0,7308,0,0,2520,0,294,-9.166692,25.377812,0.898719,26,282
0,0,0,0,10486,0,0,0,0,650,-9.054632,24.36513,0.895668,25,282
0,0,0,0,18312,0,0,4814,0,621,-8.89145,23.338499,0.895717,24,282
0,0,0,0,9964,0,0,3948,0,0,-8.44479,22.407562,0.899571,23,282
4788,0,0,0,14620,0,0,3312,0,0,-7.539465,21.70418,0.90012,22,282
0,0,0,0,13786,0,0,5565,0,0,-8.131968,20.413534,0.901912,21,282
0,0,0,0,14413,0,0,0,0,0,-8.872901,19.026999,0.891915,20,282
0,0,0,1406,14697,0,0,0,0,0,-8.560732,18.043392,0.907922,19,282
21996,0,0,1368,9116,0,0,0,0,2904,-8.306635,17.015278,0.908792,18,282
0,0,0,1326,0,0,0,0,0,3904,-7.978584,16.126083,0.903479,17,282
0,0,0,1600,0,0,0,0,0,5412,-7.554457,15.228843,0.895742,16,282
2132,0,0,8225,0,0,0,0,0,0,-11.628058,-6.364759,0.915026,13,339
1116,0,0,9204,0,0,0,0,0,0,-10.999922,-6.923041,0.901664,12,339
0,0,39893,13764,0,0,0,0,0,0,-8.414004,-8.541581,0.907756,11,339
1406,0,27552,0,0,0,0,0,0,0,-5.498044,-12.886512,0.886989,14,339
1480,0,5928,11592,0,0,0,0,0,0,-11.735815,-9.367512,0.907817,15,339
1139,0,0,10816,0,0,0,0,0,0,-13.19099,-9.158504,0.903886,16,339
651,0,0,12369,0,0,0,0,0,0,-13.972216,-9.760566,0.895983,17,339
0,0,0,15470,0,0,0,0,0,0,-14.621015,-10.529475,0.897868,18,339
0,0,0,15040,0,0,0,0,0,0,-15.371422,-11.230552,0.908315,19,339
1248,0,0,21760,0,0,0,0,0,0,-16.079191,-11.903775,0.888351,20,339
1222,0,0,27249,0,0,0,0,0,0,-16.717224,-12.73158,0.894525,21,339
0,0,0,19026,0,0,0,0,0,0,-18.016847,-12.655807,0.907325,22,339
0,0,0,7579,0,0,0,0,0,0,-23.016141,0.838894,0.910887,23,339
0,0,0,8357,0,0,0,0,0,0,-23.958113,1.717149,0.898015,24,339
0,0,0,6165,0,0,0,0,0,0,-24.881659,2.443756,0.90637,25,339
1378,0,0,5472,0,0,0,0,0,0,-10.074383,-2.778131,0.915026,10,344
1012,0,0,7314,0,0,0,0,0,0,-9.996706,-4.595411,0.892187,11,344
1272,0,0,8037,0,0,0,0,0,0,-10.365985,-6.069324,0.901002,12,344
0,0,0,8904,0,0,0,0,0,0,-7.496487,-6.574854,0.899309,9,344
1840,0,0,8427,0,0,0,0,0,0,-6.602993,-6.052656,0.910735,8,344
1860,0,0,6820,0,0,0,0,0,0,-5.758197,-5.515626,0.897404,7,344
2250,0,7515,0,0,12736,0,0,0,0,-0.163656,-6.957629,0.908218,6,344
2418,0,16435,0,0,19964,0,0,0,0,-0.485425,-5.964886,0.898628,5,344
2660,0,7876,0,0,11704,0,0,0,0,-0.88059,-4.91334,0.90719,4,344
0,0,3094,0,0,14516,0,0,0,0,0.61308,-3.927403,0.900627,3,344
0,0,0,1600,0,12012,0,0,0,0,0.879703,-2.859607,0.894344,2,344
1541,0,0,5670,0,1344,0,0,0,0,0.096357,-1.956782,0.906842,1,344
0,0,0,675,0,0,0,0,0,0,-23.372858,-7.118442,0.843281,24,418
0,0,0,24947,0,0,0,0,0,0,-21.769121,-10.094479,0.841228,23,418
0,0,0,22989,0,0,0,0,0,0,-20.837836,-9.727186,0.854378,22,418
0,0,0,17633,0,0,0,0,0,0,-19.868424,-9.394249,0.846696,21,418
0,0,0,19320,0,0,0,0,0,0,-18.998451,-8.930453,0.847676,20,418
0,0,0,12928,0,0,0,0,0,0,-18.093371,-8.422212,0.850389,19,418
0,0,0,40014,0,0,63180,0,0,0,-20.432126,-14.443035,0.855539,25,418
0,0,0,0,0,0,62556,0,0,0,-22.276379,-13.410077,0.836779,26,418
0,166479,0,0,0,0,64964,0,0,0,-22.698614,-14.631343,0.849597,27,418
0,109704,0,0,0,0,35856,0,0,0,-22.567938,-16.64384,0.849832,28,418
0,115140,0,0,0,0,27265,0,0,0,-22.881283,-17.82606,0.849823,29,418
0,123097,0,0,0,0,24012,0,0,0,-23.494264,-18.684425,0.849715,30,418
0,54178,0,0,0,0,23736,0,0,0,-24.036648,-19.631347,0.847272,31,418
0,0,0,0,0,0,18720,0,0,0,-24.528328,-20.657998,0.852179,32,418
0,0,0,0,0,0,14688,0,0,0,-24.93108,-21.628425,0.835289,33,418
0,0,0,0,0,0,11774,0,0,0,-25.451433,-22.568134,0.852314,34,418
0,0,0,700,0,0,0,0,0,0,-24.468698,-2.44804,0.989487,24,419
0,0,0,12880,0,0,0,0,0,0,-23.845169,-2.421464,0.989318,23,419
0,0,0,12696,0,0,0,0,0,0,-22.87821,-2.239518,0.990884,22,419
0,0,0,10325,0,0,0,0,0,0,-21.883915,-1.582664,0.990886,21,419
0,0,0,10496,0,0,0,0,0,47922,-20.966207,-0.798174,0.989355,20,419
0,0,0,8250,0,0,0,0,0,47472,-19.949345,1.159495,0.991294,19,419
0,0,0,5762,0,0,0,0,0,25112,-18.66719,3.525618,0.989511,18,419
1950,0,0,6968,0,0,0,0,0,35334,-17.687599,3.24264,0.990658,17,419
0,0,0,7700,0,0,0,0,0,44160,-16.881959,1.984542,0.992129,16,419
3672,0,0,7301,0,0,0,0,0,54612,-15.981047,-0.112657,0.990026,15,419
0,0,0,3472,0,0,0,0,0,21854,-13.490144,6.508727,0.989997,14,419
0,0,0,3450,0,0,0,0,0,18330,-12.425922,6.358826,0.989235,13,419
